,open,high,low,close,volume,BB-upper,BB-middle,BB-lower,ema5,ema20,sma50,sma200,sar,adx,macd,macdsignal,macdhist,mom,rsi,stoch_k,stoch_d,willr
824,4987.66015625,4999.0,4825.9599609375,4838.39990234375,551701400,5104.214538686837,4949.68603515625,4795.157531625663,4928.57227873587,4808.9685322789655,4504.448232421875,3958.174260253906,4825.882202264625,33.31540416866364,142.9326261652668,155.31655249058528,-12.38392632531847,-98.93017578125,55.005734677229846,36.537527310475035,57.02644289082835,-69.23950978920846
825,4838.25,4930.89013671875,4762.75,4825.64013671875,506313400,5117.372482948612,4938.298046875,4759.2236108013885,4894.261564730164,4810.556304130374,4518.094033203125,3956.5019604492186,5138.02001953125,31.71423411656117,127.12003631232074,149.67724925493238,-22.557212942611642,-104.27001953125,54.31130272825078,22.78855042837149,42.03588754275734,-75.87746296289707
826,4854.58984375,5013.9501953125,4854.58984375,4995.240234375,607931000,5087.646727439431,4928.5220703125,4769.397413185568,4927.921121278442,4828.145249867957,4535.30103515625,3954.88451171875,5130.514619140625,30.825658992275407,126.8119462256127,145.10418864906845,-18.292242423455747,211.4404296875,61.30415212300052,27.565938659620954,28.96400546615584,-34.68138781057973
827,4994.5400390625,5092.7998046875,4983.75,5090.75,517616500,5145.739797862744,4945.11806640625,4744.496334949757,4982.197414185628,4853.155226071009,4554.030634765625,3954.2884106445313,5123.159326757812,30.506073880460125,132.7444273616611,142.63223639158699,-9.887809029925876,252.93994140625,64.59090181286543,59.363454477059435,36.5726478550173,-11.481946673213615
828,5083.27001953125,5162.509765625,5063.85986328125,5123.5,575619000,5222.6213676593425,4974.7060546875,4726.7907417156575,5029.298276123752,4878.902347397579,4572.323232421875,3954.2947607421875,4762.75,30.614594334377042,138.49216127324598,141.80422136791879,-3.312060094672802,117.56982421875,65.66774580954215,83.85780843056676,56.92906718908239,-8.943508086905124
829,5140.35009765625,5204.14013671875,5127.06982421875,5194.27001953125,399340400,5300.63919955094,5045.880078125,4791.12095669906,5084.288857259585,4908.937363791262,4592.71763671875,3954.4829614257815,4770.7451953125,30.944573639258493,147.06258499822616,142.85589409398025,4.206690904245903,207.77001953125,67.93691035295846,95.79483170512974,79.67203153758533,-2.065698913193433
830,5218.27978515625,5307.990234375,5155.33984375,5307.990234375,490544200,5351.713974796745,5142.35009765625,4932.986220515755,5158.855982964723,4946.942399084952,4615.232041015625,3955.5376123046876,4788.08099296875,31.771647580483208,161.1730755965218,146.51933039448858,14.653745202033235,425.41015625,71.22777592950862,96.00185143956453,91.88483052508703,-0.0
831,5303.919921875,5309.93017578125,5222.240234375,5282.1298828125,476277900,5369.968994685236,5199.72802734375,5029.487060002264,5199.947282913982,4978.865016582814,4635.842236328125,3957.7685107421876,4819.275547453125,32.54891923001686,168.32863903924317,150.8811921234395,17.44744691580368,238.009765625,69.48133318200904,96.41362324450114,96.07010212973182,-5.080646960401562
832,5316.4599609375,5356.669921875,5274.97021484375,5353.66015625,550219700,5417.7718935060975,5252.31005859375,5086.8482236814025,5251.184907359321,5014.559791789213,4657.793837890625,3960.2238110351564,4858.527917719375,33.49747454193787,177.7226933037482,156.24949235950123,21.47320094424697,345.89013671875,71.55861693698995,96.81637440079989,96.41061636162186,-0.5067628672057668
833,5342.93017578125,5425.6201171875,5322.830078125,5419.0498046875,370988600,5460.985250351927,5311.42001953125,5161.854788710572,5307.139873135381,5053.082650160478,4679.8468359375,3963.591159667969,4908.342118134938,34.69112173165671,188.2736457418514,162.65432303597126,25.619322705880137,443.48974609375,73.34476163214944,96.08279476003366,96.4375974684449,-0.9911915365678667
