,actual,actual_norm,bayes,bayes_ae,rf,rf_ae
147,2.247790980261152,0.2393738950624106,0.4122357844131388,1.8355551958480132,1.450289246717636,0.797501733543516
148,-0.039540712680099364,-0.1464317075868902,-0.17175633323063064,0.13221562055053127,-0.30679296286072794,0.2672522501806286
149,-3.7695756511612415,-0.7755789282478274,-0.17653047894532642,3.593045172215915,0.17314139762792527,3.942717048789167
150,6.590217292888488,0.9718135345224318,0.28674215847145323,6.3034751344170346,1.892791574516564,4.697425718371924
151,2.816864560493992,0.3353598756926213,0.1642715507734534,2.6525930097205386,0.8794216056720499,1.937442954821942
152,6.546051024087747,0.9643639835875913,0.32127414012591654,6.22477688396183,0.5551422994553123,5.990908724632435
153,-1.1625920105136598,-0.3358574406818605,0.04469321231253817,1.2072852228261979,-0.034720526651736736,1.127871483861923
154,4.439833164917721,0.6091069594421725,0.3483059794719453,4.091527185445776,1.3149969147643925,3.124836250153329
155,-2.2808793267377565,-0.5244796301536995,-0.3877160603643298,1.8931632663734268,-0.264277696824672,2.0166016299130844
156,5.3626766824488215,0.7647635266688791,0.3893522732450675,4.973324409203754,1.5631527737382291,3.7995239087105923
157,4.137171550842544,0.558056844245748,0.3928211145398035,3.744350436302741,0.6155144913974211,3.5216570594451233
158,4.916371406727774,0.6894849492782481,0.22774572565499882,4.688625681072775,0.5654872930699876,4.350884113657786
159,2.148165607475445,0.2225700239380935,0.04862098559053957,2.0995446218849056,0.28276005480894634,1.8654055526664988
160,3.002740455372194,0.3667116738873332,-0.1236218262941315,3.1263622816663252,0.1173843629099299,2.885356092462264
161,0.6668262079032781,-0.02728837724778653,-0.2304146638275427,0.8972408717308208,-0.019822351649411908,0.68664855955269
162,-5.275142577075305,-1.0295238007705418,-0.4883751824889691,4.786767394586335,0.024127955427604503,5.299270532502909
163,-0.16775056679501127,-0.1680569402477367,-0.2701336200493157,0.10238305325430441,0.4170831617834987,0.5848337285785099
164,-0.023575059889157698,-0.14373877139590943,0.14270775354814924,0.16628281343730694,1.1802211927955562,1.203796252684714
165,3.1256694889218783,0.387446187389722,0.4320207883698629,2.6936487005520156,2.4763572899760202,0.6493121989458581
166,2.4704928561125343,0.2769371534604479,0.21771986146575942,2.252772994646775,0.5258901135584251,1.9446027425541093
167,4.406650538982771,0.6035100261089673,0.3684578869332363,4.038192652049535,0.3530486097450516,4.05360192923772
168,0.6423757207478487,-0.03141245551819229,0.1132721635670755,0.5291035571807732,0.04552350063594231,0.5968522201119063
169,4.560490065141677,0.6294582308595862,0.6500353553681462,3.9104547097735303,1.3070787165471582,3.2534113485945184
170,2.9133283969229247,0.351630488591563,0.2146568796350664,2.6986715172878584,0.501708011591221,2.4116203853317035
171,-1.0851190120437164,-0.32279002376284327,-0.4794626684902368,0.6056563435534796,-0.18303229844660723,0.9020867135971091
172,3.0018858854954775,0.3665675330758759,0.26585757485700867,2.736028310638469,1.4701415150223414,1.5317443704731362
173,7.110571261189673,1.0595819491126415,0.6676199161315166,6.442951345058156,1.163380231977286,5.947191029212387
174,6.4000301581073025,0.9397345569185992,0.7870801958075293,5.612949962299773,0.9714377686438507,5.428592389463452
175,1.5765464153475253,0.12615467342929307,-0.005342681148018082,1.5818890964955434,0.2440017152650752,1.3325447000824502
176,-5.2849105167506965,-1.031171364989031,-0.9505498726007318,4.334360644149965,0.052935357230330736,5.337845873981027
