,open,close,high,low,intra-diff,inter-diff,intra-derivative,inter-derivative,1-rad,1-err,BB-upper,BB-middle,BB-lower,bb-upper,bb-middle,bb-lower,ema5,ema20,ema-cross,sma50,sma200,sma-cross,sar,sar-diff,adx,macd,macdsignal,macdhist,mom,rsi,stoch_k,stoch_d,stoch-diff,willr
0,2836.820068359375,2876.340087890625,2904.47998046875,2815.5,1.3931098405584006,0.0,-11.51251220703125,102.5,-1.298556325260058,1.5246391768559788,,,,,,,,,,,,,,,,,,,,,,,,
1,2888.72998046875,2978.840087890625,2984.320068359375,2884.300048828125,3.1193676124499863,3.5635563552281044,-2.346221923828125,62.159912109375,-0.6630362032390681,1.5375841991641348,,,,,,,,,,,,,2815.5,163.340087890625,,,,,,,,,,
2,2994.02001953125,3000.659912109375,3033.1201171875,2970.22998046875,0.2217718163141927,0.732493976680737,-12.978790283203125,24.7149658203125,-1.3192366779930755,1.4991735599489329,,,,,,,,,,,,,2818.8764013671876,181.78351074218745,,,,,,,,,,
3,3023.0,3028.27001953125,3043.06005859375,2981.929931640625,0.1743307817151836,0.9201345114270518,-17.250030517578125,33.4100341796875,-1.478822782182301,1.48842714109603,,,,,,,,,,,,,2827.44615,200.82386953124978,,,,,,,,,,
4,3005.47998046875,3067.47998046875,3084.260009765625,2978.0,2.062898452257538,1.2947973821558145,-12.402496337890625,81.5899658203125,-1.4196578216107614,1.5340040642301824,3118.7671953182376,2990.318017578125,2861.8688398380123,51.287214849487555,77.16196289062509,205.61114063073774,2990.318017578125,,,,,,2840.382984515625,227.09699595312486,,,,,,,,,,
5,3080.530029296875,3191.449951171875,3197.8798828125,3080.530029296875,3.6006765335872175,4.041427213623765,-0.803741455078125,81.675048828125,0.571433719930162,1.5431166673293666,3203.615018487314,3053.339990234375,2903.0649619814358,12.165067315439046,138.1099609375001,288.3849891904392,3057.361995442708,,,,,,2859.893146535625,331.55680463625004,,,,,,,,,,
6,3210.9599609375,3230.830078125,3286.3701171875,3190.139892578125,0.6188217053226209,1.2339258818288825,-14.750030517578125,20.945068359375,-0.6053478594530387,1.526658921247713,3285.904801856172,3103.73798828125,2921.5711747063283,55.07472373117207,127.09208984374982,309.2589034186717,3115.1846896701386,,,,,,2893.6918201633125,337.1382579616875,,,,,,,,,,
7,3239.77001953125,3233.340087890625,3250.239990234375,3161.1201171875,-0.19846876790209086,0.07768931528214801,-31.606201171875,57.1300048828125,-1.5251762827286217,1.5082062487406573,3321.9120997622963,3150.2740234375,2978.635947112704,88.5720118716713,83.06606445312491,254.7041407779211,3154.5698224103007,,,,,,2940.813215806215,292.5268720844101,,,,,,,,,,
8,3237.89990234375,3345.090087890625,3345.830078125,3216.93994140625,3.3104848444908845,3.456178346921241,-7.952484130859375,98.804931640625,-1.4112371225170308,1.5440386589781891,3392.1157498074026,3213.638037109375,3035.1603244113476,47.02566191677761,131.4520507812499,309.9297634792774,3218.076577570409,,,,,,2982.280043971969,362.810043918656,,,,,,,88.34459173108036,89.15067467883438,-0.806082947754021,
9,3342.510009765625,3430.949951171875,3475.179931640625,3332.889892578125,2.645914033102667,2.566742928451061,-9.13629150390625,-27.75,0.993975684366194,1.5443782111896904,3463.550707386261,3286.33203125,3109.113355113739,32.60075621438591,144.617919921875,321.8365960581359,3289.034368770898,,,,,,3033.177048753393,397.77290241848186,,,,,,,90.46484972292355,88.84586489321856,1.618984829704985,
10,3428.610107421875,3289.590087890625,3443.81005859375,3288.800048828125,-4.054704827192654,-4.120137725499818,-71.70626831054688,-28.010009765625,-1.5331082411899823,1.547368248592324,3456.531722569258,3305.96005859375,3155.3883946182423,166.9416346786329,-16.36997070312509,134.20169327238273,3289.2196084774737,,,,,,3103.8975100153502,185.69257787527476,,,,,413.25,,76.49921237553846,85.10288460984745,-8.603672234308988,
11,3299.8798828125,3374.929931640625,3378.6201171875,3219.60009765625,2.274326687435652,2.59423944837827,-30.566192626953125,-4.0650634765625,-1.5286537407155263,1.5441850576713811,3471.305948760293,3334.780029296875,3198.254109833457,96.37601711966818,40.14990234375,176.67582180716818,3317.7897161985243,,,,,,3163.3026974753943,211.62723416523067,,,,,396.08984375,,65.92604778613135,77.63003662819779,-11.703988842066437,
12,3359.489990234375,3281.4599609375,3466.469970703125,3260.27001953125,-2.3226748561150266,-2.769538111793843,-60.333740234375,-23.4000244140625,-1.4822578026390567,1.5509994700027099,3455.3599299222874,3344.40400390625,3233.448077890213,173.8999689847874,-62.94404296875018,48.01188304728703,3305.679797778183,,,,,,3213.2030549418314,68.2569059956686,,,,,280.800048828125,,44.65668639487915,62.360648852183,-17.703962457303845,
13,3307.030029296875,3328.1298828125,3364.4599609375,3178.800048828125,0.6380302969341693,1.4222304227556868,-52.62750244140625,43.9000244140625,-1.542098260112772,1.5435875706670596,3452.711089091255,3341.011962890625,3229.312836689995,124.58120627875496,-12.882080078125,98.81704612250496,3313.1631594562887,,,,,,3475.179931640625,-147.050048828125,,,,,299.85986328125,,47.81615110789045,52.79962842963366,-4.983477321743209,-22.29112055332823
14,3349.010009765625,3369.260009765625,3381.179931640625,3257.699951171875,0.604656299651286,1.2358329873342322,-35.73126220703125,10.385009765625,-1.5326483974730736,1.52989842762384,3406.3597474871403,3328.673974609375,3250.9882017316095,37.09973772151534,40.58603515625009,118.27180803401552,3331.862109559401,,,,,,3469.252333984375,-99.99232421875013,,,,,301.780029296875,75.60411248461091,47.19231208202822,46.55504986159928,0.6372622204289371,-17.92579591148661
