,open,high,low,close,volume,BB-upper,BB-middle,BB-lower,ema5,ema20,sma50,sma200,sar,adx,macd,macdsignal,macdhist,mom,rsi,stoch_k,stoch_d,willr
178,3961.179931640625,4219.0498046875,3959.25,4126.0,2057697800,4156.198222122507,3931.993994140625,3707.7897661587426,3983.6663982839586,3862.177704009725,4371.532197265625,,3685.40806640625,29.17825522500454,-17.783072122769227,-111.35922275776704,93.57615063499782,67.39990234375,54.37818979435448,70.68459997822235,55.71977786137179,-9.289653447753926
179,4108.5498046875,4272.18017578125,4107.6201171875,4256.080078125,1655550500,4339.41433973012,4004.08798828125,3668.76163683238,4074.4709582309724,3899.6922158302273,4315.105,,3760.117909765625,27.65212423091595,12.731569197340377,-86.54106436674556,99.27263356408594,237.920166015625,56.75223105297111,84.2628157861296,69.26071934605892,-2.314362481680508
180,4260.919921875,4325.77001953125,4160.830078125,4254.85009765625,2218116400,4396.567686879246,4098.016015625,3799.464344370755,4134.597338039398,3933.516776004134,4272.755400390625,,3842.047872328125,26.023407003283715,36.395844505362675,-61.953682592323915,98.34952709768659,398.150146484375,56.72217439224436,89.58256786070649,81.50999454168613,-10.02841213125507
181,4256.64990234375,4409.08984375,4249.68994140625,4350.490234375,2014881100,4459.658800371492,4189.53408203125,3919.4093636910084,4206.561636817932,3973.2285339442165,4231.0930078125,,3929.1178588246876,24.18162727064751,62.150876299691845,-37.13277081392076,99.2836471136126,365.2802734375,58.55999957245962,91.32174022333352,88.38904129005651,-7.412888736253555
182,4345.240234375,4435.31005859375,4275.5498046875,4348.77001953125,2125994500,4431.687559579195,4267.2380859375,4102.788612295804,4253.964431055704,4008.9943897144103,4182.16560546875,,4025.11225580975,22.542489468050203,81.48382280287387,-13.409452090561828,94.8932748934357,427.360107421875,58.5118702297388,86.08337623089012,88.99589477164335,-10.595918006197303
183,4348.02978515625,4422.8798828125,4157.509765625,4184.83984375,2175014700,4405.349664514281,4279.0060546875,4152.662444860719,4230.9229019538025,4025.741575813038,4141.69759765625,,4107.15181636655,21.324843174696383,82.62507657862488,5.797453643275517,76.82762293534937,132.10986328125,53.96046555792955,65.03594550617562,80.81368732013306,-30.667444667574998
184,4208.6298828125,4482.02001953125,4205.0498046875,4460.6298828125,1973574200,4507.632556615882,4319.916015625,4132.199474634118,4307.491895573368,4067.1595098129865,4114.31119140625,,4157.509765625,19.933271338939218,104.5779699568784,25.553556905996096,79.02441305088232,565.019775390625,59.64738997965505,66.26499175163046,72.46143782956538,-2.477316104222923
185,4467.31982421875,4637.33984375,4467.0400390625,4586.27978515625,2373972700,4652.72599510022,4386.201953125,4119.67791114978,4400.4211921009955,4116.599536036155,4080.746591796875,,4157.509765625,19.02665989438697,130.60911259168552,46.564668043133985,84.04444454855152,801.06982421875,61.95324710117668,68.77736094592024,66.69276606790875,-5.011982247102693
186,4584.43994140625,4913.02001953125,4444.93994140625,4886.5,2285435900,4966.990516086297,4493.40390625,4019.817296413702,4562.447461400664,4189.923389746998,4056.011396484375,,4205.0498046875,19.14986033982717,173.46465045444893,71.94466452539697,101.51998592905196,993.60009765625,66.83037146996912,93.08566477824547,76.04267249193204,-2.048764000780079
187,4882.39013671875,4990.56982421875,4726.330078125,4829.68994140625,2166909700,5100.483487218087,4589.587890625,4078.6922940319123,4651.528288069193,4250.853537524069,4031.43759765625,,4346.64384765625,19.503478217315006,200.5322648983729,97.66218459999216,102.87008029838073,869.43994140625,65.12903250507688,88.84552959963838,83.56951844126802,-11.726026617221297
188,4846.66015625,5061.83984375,4816.669921875,5044.1201171875,2373396100,5182.2754404682155,4761.4439453125,4340.612450156784,4782.392231108629,4326.402735587253,4015.096201171875,,4444.93994140625,20.049486533418808,236.5593584435601,125.44161936870574,111.11773907485434,918.1201171875,68.39913450050724,91.70323844426434,91.21147760738272,-1.2277572606499232
189,5060.990234375,5138.02001953125,4762.75,4929.06982421875,2240128600,5158.5736228642145,4855.13193359375,4551.690244323285,4831.284762145336,4383.799601171205,4009.91419921875,,4568.319921875,20.78635300846725,252.91207949207,150.9357113933786,101.97636809869141,672.98974609375,64.88338970191111,82.82395624748959,87.79090809713075,-15.526441537557822
190,4922.91015625,5241.0,4891.6201171875,5193.39990234375,2272224400,5235.045178637407,4976.55595703125,4718.066735425093,4951.98980887814,4460.904391759066,4027.61919921875,,4682.25994140625,21.77110419934069,283.92801156577934,177.53417142785875,106.39384013792059,938.5498046875,68.8455364191258,87.2681090062985,87.26510123268413,-3.3951082718608094
191,5210.5400390625,5469.9599609375,5208.490234375,5408.259765625,1744886900,5488.174210712214,5080.90791015625,4673.641609600287,5104.0797944604265,4551.128713079631,4044.601796875,,4762.75,23.276148526975277,322.13241454550007,206.45382005138703,115.67859449411304,1057.76953125,71.64597514712102,85.1917717190436,85.09461232427722,-4.084185376934349
192,5410.240234375,5697.009765625,5290.490234375,5674.14990234375,2527434800,5781.615936556418,5249.79990234375,4717.983868131081,5294.103163754868,4658.083112057166,4058.286591796875,,4891.6201171875,25.159202721511384,369.6042236320136,239.08390076751235,130.52032286450125,1325.3798828125,74.67926380536701,94.42551082754574,88.96179718429595,-1.4382793611197302
193,5662.0498046875,5916.7998046875,5598.0498046875,5796.0400390625,2132347700,6030.44273320341,5400.18388671875,4769.9250402340895,5461.415455524078,4766.45996224815,4071.005390625,,5052.698046875,27.304517934647176,412.30865221431577,273.72885105687305,138.57980115744272,1611.2001953125,75.94947130759842,92.93066453657643,90.84931569438858,-6.864119215348432
194,5806.9599609375,5993.89990234375,5664.18994140625,5970.080078125,2783293200,6161.64935129975,5608.3859375,5055.12252370025,5630.970329724386,4881.090449474516,4088.254794921875,,5225.5183984375,29.424617126476427,454.95139963604197,309.9733607727068,144.97803886333514,1509.4501953125,77.67180483510413,94.97606609740141,94.11074715384119,-1.297100422316094
195,5989.080078125,6121.9501953125,5860.5,6009.89013671875,2110338300,6208.294985941673,5771.683984375,5335.072982808328,5757.276932055841,4988.595181593015,4107.67099609375,,5379.1946992187495,31.598421101847787,486.3520594168267,345.2491005015308,141.10295891529591,1423.6103515625,78.05886637360328,91.70246398487063,93.20306487294948,-5.704426405619047
196,6014.3798828125,6162.3701171875,5513.43017578125,5692.85986328125,3336654500,6106.053955481361,5828.60400390625,5551.154052331139,5735.804575797644,5055.668008420465,4113.582392578125,,6162.3701171875,31.754576436141097,480.1210780658248,372.2234960143896,107.89758205143522,806.35986328125,67.95595545174305,77.24035152681559,87.97296053636252,-23.418601377414358
197,5677.52978515625,5778.77978515625,5243.7099609375,5683.31005859375,2855007100,6103.874253258661,5830.43603515625,5556.997817053839,5718.3064033963465,5115.443441770302,4126.42458984375,,6162.3701171875,30.751819851075506,469.0059820115839,391.57999321382846,77.42598879775545,853.6201171875,67.6718296721446,60.578107866392116,76.50697445935943,-24.475302051194035
198,5688.0,5729.58984375,5365.06005859375,5681.97021484375,2087468000,6106.57652061301,5807.6220703125,5508.66762001199,5706.194340545481,5169.398372539202,4143.697998046875,,6162.3701171875,29.820688736371746,454.8458937837704,404.23317332781687,50.612720455953536,637.85009765625,67.62910673352748,47.236144589469234,61.68486799422562,-27.972019422869323
199,5678.009765625,5886.77978515625,5557.58984375,5859.56982421875,2540401900,6047.177300389906,5785.52001953125,5523.862738672594,5757.3195017699045,5235.128986984873,4173.238193359375,3618.107299194336,6125.6237109375,29.397375205950993,452.7358687829619,413.93371241884586,38.80215636411606,930.5,70.30522765508356,54.19923079212683,54.00449441599604,-17.631010403727636
200,5861.25,6031.5498046875,5737.2001953125,6004.330078125,2478188900,6042.261260943338,5784.4080078125,5526.5547546816615,5839.656360554936,5308.386233760123,4219.321997070312,3639.0228997802733,6090.3471609375,29.381077781596662,457.47115869470235,422.64120167401717,34.829957020685185,810.93017578125,72.3143129212801,65.84735468746241,55.76091002301947,-11.005266898106433
201,6019.33984375,6304.77978515625,5944.56982421875,6268.919921875,2425853900,6340.629832635364,5899.62001953125,5458.610206427136,5982.744214328291,5399.865632628206,4270.441596679688,3661.334349365234,5243.7099609375,29.990669036205304,477.0746792529635,433.5278971898064,43.54678206315708,860.66015625,75.5680669263752,82.15200249793999,67.39952932584305,-2.325497446705701
202,6262.7099609375,6497.06005859375,6201.0,6309.18994140625,2657740500,6502.895956545314,6024.79599609375,5546.696035642185,6091.559456687611,5486.467947749925,4341.244794921875,3683.0465490722654,5264.931357421875,30.936199898527235,490.2092376101855,444.86416527388224,45.34507233630325,635.0400390625,76.02980358547288,87.60692854687233,78.53542857742488,-10.83255651182885
203,6322.18017578125,6629.330078125,6195.81005859375,6596.919921875,1924391800,6720.109383859503,6207.7859375,5695.462491140496,6260.012945083407,5592.225278618979,4410.12619140625,3706.966598510742,5314.21650546875,32.05593784166977,517.8662349062552,459.4645792003568,58.40165570589835,800.8798828125,79.07300903152738,92.33334552781294,87.36409219087506,-1.8651073526973752
204,6614.72998046875,6805.08984375,6531.25,6789.10986328125,3015168200,6939.197932762669,6393.6939453125,5848.189957862331,6436.378584482688,5706.214286682052,4479.501987304688,3731.7286981201173,5393.123319828125,33.39544004801716,548.9646043540306,477.36458423109156,71.60002012293904,819.02978515625,80.82423652000507,92.96107472198577,90.96711626555698,-1.000875884906766
205,6821.31005859375,7040.2001953125,6640.990234375,6715.43994140625,2860636700,6958.052453042415,6535.91591796875,6113.779382895085,6529.399036790542,5802.331015703405,4555.958188476562,3755.8825476074217,5506.080641741875,34.99665952045972,561.1966139501046,494.1309901748942,67.06562377521044,705.5498046875,78.1254258732002,88.61270586663936,91.302375372146,-18.077485070172635
206,6714.25,6965.83984375,6437.25,6917.02978515625,3604915900,7078.043121293456,6665.537890625,6253.032659956543,6658.609286245778,5908.492803270343,4639.342182617187,3780.8530963134767,5659.492597098938,35.51863047645399,580.4659353407606,511.39797920806745,69.0679561326931,1224.169921875,80.08505151482606,84.75842604181845,88.77740221014784,-6.85616920144857
207,6911.1298828125,7436.2998046875,6891.7998046875,7408.8701171875,2473131400,7448.608259306576,6885.47392578125,6322.339592255924,6908.696229893018,6051.3858807862625,4736.578583984375,3809.787396850586,5797.563356920295,36.734215239713954,628.1831118021346,534.7550057268809,93.42810607525371,1725.56005859375,83.87952495132163,84.52016244996126,85.96376478613968,-1.2510177212664106
208,7429.93017578125,7895.7099609375,7304.60986328125,7883.0400390625,3124501200,8026.984822591221,7142.69794921875,6258.411075846279,7233.477499616179,6225.829133955428,4845.761982421875,3842.5626971435545,5994.21173065236,38.39589068401775,696.235102947916,567.0510251710879,129.18407777682808,2201.06982421875,86.54180476873053,94.1110582697227,87.7965489205008,-0.477749693627451
209,7891.2001953125,8131.72998046875,7499.43017578125,8007.31982421875,3540129600,8407.395647408503,7386.33994140625,6365.284235403997,7491.424941150369,6395.494913980507,4947.067578125,3875.4267962646486,6260.4214828922795,40.16749001333863,751.531943795987,603.9472088960677,147.58473489991934,2147.75,87.14121872248258,96.52599926407395,91.7190733279193,-4.307801033532753
210,7969.27001953125,8151.56982421875,7372.89013671875,7584.14013671875,3167922700,8330.162337024523,7560.07998046875,6789.997623912978,7522.330006339829,6508.699220907958,5039.096782226563,3906.1414971923828,6559.830842504515,41.297809454219895,752.533289118026,633.6644249404593,118.8688641775667,1579.81005859375,74.90711644644338,86.22992984253464,92.28899579211043,-19.513653139381628
211,7472.35986328125,7659.72021484375,7190.35986328125,7638.169921875,3817033500,8133.129099409587,7704.3080078125,7275.486916215414,7560.943311518219,6616.2678590952955,5127.448579101562,3937.385596923828,6846.343859213078,41.63215348288014,749.0520093216264,656.7419418166927,92.31006750493373,1369.25,75.38232969385109,72.93501541711336,85.23031484124064,-18.42447884723623
212,7643.64013671875,7882.18017578125,7369.7001953125,7861.509765625,2802920700,8112.718589965399,7794.8359375,7476.953285034601,7661.132129553813,6734.862326383839,5214.921572265625,3969.5873455810547,7081.284532914099,42.24245314684909,755.6045895031175,676.5144713539777,79.09011814913981,1552.31982421875,77.29636934922362,65.32352512366133,74.82949012776977,-11.182046923173793
213,7851.2900390625,8063.830078125,7763.64013671875,8019.22021484375,3008839200,8185.57829530227,7822.07197265625,7458.5656500102305,7780.494824650458,6857.182125284783,5305.614375,4001.861196899414,7190.35986328125,43.03678391251349,764.7083894177122,694.1532549667246,70.55513445098757,1422.30029296875,78.56381796331816,71.76697281152035,70.00850445076502,-5.481745951010683
214,8024.41015625,8038.41015625,7444.6201171875,7870.52001953125,3619977700,8116.53018109954,7794.71201171875,7472.8938423379595,7810.503222944056,6953.690496165399,5397.889174804687,4033.637197265625,7363.37765625,42.59221570299611,751.2642468253835,705.5754533384563,45.688793486927125,1081.41015625,74.34930205532562,75.60507064900644,70.89852286139603,-12.734472346511101
215,7859.39013671875,8117.7900390625,7777.39990234375,8067.31982421875,2180809300,8191.668645131652,7891.34794921875,7591.027253305848,7896.108756702287,7059.75043217048,5486.115771484375,4065.939446411133,7444.6201171875,42.30624970630028,747.868800475122,714.0341227657894,33.834677709332595,1351.8798828125,76.17120409401096,83.84994176637572,77.07399507563416,-4.307788792918354
216,8045.97021484375,8100.64013671875,6384.39990234375,6851.75,4972420100,8631.042972079831,7734.06396484375,6837.084957607669,7547.989171134858,7039.940867201863,5548.2317724609375,4091.6583966064454,8151.56982421875,39.96197242320874,639.7172961265542,699.1707574379424,-59.453461311388196,-65.27978515625,51.73054857528923,64.09350360510273,74.51617200682828,-66.46111895053573
217,6896.18994140625,7079.740234375,6655.64990234375,6748.1298828125,3512761300,8682.238893755211,7511.38798828125,6340.537082807288,7281.369408360739,7012.149344879066,5603.891171875,4117.280396118164,8117.7900390625,37.78514351748088,539.4269936718174,667.2220046847174,-127.79501101289998,-660.740234375,50.25038313967535,47.50113802635883,65.14819446594574,-79.41737373603407
218,6692.97998046875,6720.16015625,6167.81982421875,6534.97021484375,3649446800,8469.452579481998,7214.53798828125,5959.623397080502,7032.5696771884095,6966.703713447131,5653.41857421875,4141.85879699707,8100.64013671875,36.562203635455106,437.7004641764761,621.3176965830692,-183.61723240659308,-1348.06982421875,47.254972755421306,22.2579563710909,44.61753266751746,-81.49210381222433
219,6519.02001953125,6966.47021484375,6496.93994140625,6948.81982421875,3064248600,8103.100836303234,7030.19794921875,5957.295062134266,7004.653059531856,6965.000485901571,5712.031772460938,4168.35349609375,8023.32732421875,34.884293066548864,386.02579635475286,574.2593165374059,-188.23352018265302,-1058.5,53.100304625559545,26.62138028834279,32.12682489526415,-60.630119722747324
220,6982.06005859375,7231.85986328125,6905.85986328125,7096.7900390625,2702376200,7214.856157803961,6836.0919921875,6457.32782657104,7035.365386042071,6977.551871916898,5776.83357421875,4195.810096435547,7949.10702421875,32.77667259751578,352.9446829052713,529.9963898109789,-177.05170690570765,-487.35009765625,55.01970845337099,35.6477812909513,28.17570598346164,-53.17100366257089
221,7098.7001953125,7102.0498046875,6308.240234375,6418.31982421875,3108623000,7252.23311151599,6749.40595703125,6246.578802546511,6829.683532100964,6924.291676898027,5825.495771484375,4220.002845458985,7877.85553621875,31.776904333625023,268.8812898971428,477.7733698282117,-208.8920799310689,-1219.85009765625,45.770170644280334,37.219059428460035,33.162740335918016,-87.37240075614368
222,6394.080078125,6577.10009765625,5999.31982421875,6479.56005859375,3932192700,7243.000435061166,6695.6919921875,6148.383549313833,6712.975707598559,6881.936284678572,5876.6587744140625,4244.545345458984,7809.45410773875,31.27254939936704,204.84074381644768,423.1868446258589,-218.3461008094112,-1381.94970703125,46.64211959093171,36.856247864465956,36.57436286129241,-77.68659614937856
223,6461.009765625,6626.7001953125,6219.10009765625,6422.2998046875,2627630100,7253.368932981222,6673.15791015625,6092.946887331278,6616.083739961539,6838.1613818222795,5924.0501708984375,4268.770544433593,7700.84605072755,30.69304858190594,147.76438980837884,368.1023536623629,-220.33796385398404,-1596.92041015625,45.8990026249374,32.27451798723823,35.44994176005471,-80.34707954611453
224,6400.85009765625,6553.89990234375,5658.2001953125,5831.02001953125,4707886400,7251.654054014104,6449.59794921875,5647.541844423396,6354.395833151443,6742.243156842182,5962.758369140625,4289.497144775391,7598.754477137022,30.879048241751594,54.19490577468241,305.3208640848268,-251.12595831014437,-2039.5,38.99079429031458,28.087746601688035,32.40617081779738,-92.97363238598915
225,5865.080078125,5876.93017578125,4014.60009765625,4987.97021484375,6538493900,7170.529505179607,6027.833984375,4885.138463570393,5898.9206270488785,6575.169543318521,5986.81357421875,4305.703195800781,7443.510134591061,32.45228292683282,-86.98396107322424,226.85989905321657,-313.8438601264408,-3079.349609375,31.67141122213224,25.608817287384937,28.657027292103706,-76.27772218475693
226,5053.93994140625,5302.56982421875,4034.9599609375,4669.43994140625,3294708800,7151.348293543555,5678.0580078125,4204.767722081446,5489.093731834669,6393.671485993543,6002.344375,4320.458645629883,7100.619130897579,33.913143705836816,-222.0127365579283,137.0853719309876,-359.0981084889159,-2182.31005859375,29.42393400403922,22.526060533879562,25.407541474317483,-84.0407133693262
227,4653.1201171875,4850.39013671875,4304.02978515625,4810.2001953125,3033000800,6690.781596479914,5344.18603515625,3997.590473832586,5262.795886327279,6242.864696404872,6019.34337890625,4335.869196777344,6792.017227573447,35.269657286340525,-314.0457143433614,46.8591546761178,-360.9048690194792,-1937.9296875,31.729486744425984,29.01813439053163,25.717670737265347,-80.61020549822314
228,4856.85009765625,5111.02001953125,4067.429931640625,4338.35009765625,3164270100,5926.378321438663,4927.39609375,3928.413866061336,4954.647290103602,6061.482353666908,6023.590380859375,4348.529147338867,6514.275514581727,35.928419722653565,-420.2129188105855,-46.555260021222864,-373.65765878936264,-2196.6201171875,28.382341715376285,22.759103206873302,24.76776604376147,-92.10979738634659
229,4309.169921875,4688.58984375,3764.68994140625,3843.739990234375,2815267300,5337.590919634708,4529.940087890625,3722.2892561465424,4584.34485681386,5850.268795244762,6015.343579101563,4358.97309753418,6264.30797288918,36.795415787342286,-538.059678243796,-144.8561436657375,-393.20353457805857,-3105.079833984375,25.36210861721444,15.65010218647005,22.4757799279583,-98.17686907673469
230,3817.510009765625,4272.1201171875,3588.889892578125,4084.760009765625,3475892900,5065.181167152257,4349.298046875,3633.414926597743,4417.816574464448,5682.125101389606,6011.94177734375,4371.354447631836,5964.353809111229,37.744070762112,-605.0313579710973,-236.8911865268095,-368.14017144428783,-3012.030029296875,29.30965423741409,15.142678005044743,17.85062779946267,-86.38830072234187
231,4074.7900390625,4837.22021484375,3997.4599609375,4769.4501953125,2921957400,5124.361624896364,4369.30009765625,3614.238570416135,4535.027781413799,5595.203681763215,6020.3209765625,4387.5518487548825,5631.788860796594,37.358304331614484,-595.9879428651457,-308.71053779447675,-287.2774050706689,-1648.86962890625,39.154753900379404,36.746068390111624,22.51294952720878,-67.59346598438975
