,MLP_actual,MLP_predicted,MLP_AE,MLP_MAE,MLP_SPREAD
1,1.5048851319339611,1.4196521,0.08523302755621454,0.20512320236172318,0.26457259823776647
2,0.9408835143985124,0.7285083,0.21237522076981974,0.20512320236172318,0.26457259823776647
3,-0.47954686580180417,0.11201873,0.5915655925679136,0.20512320236172318,0.26457259823776647
4,0.9644196926211959,0.46201923,0.5024004577254897,0.20512320236172318,0.26457259823776647
5,1.122898212307711,0.85698617,0.265912047261019,0.20512320236172318,0.26457259823776647
6,-0.7110005900895875,-0.5359891,0.17501148438814096,0.20512320236172318,0.26457259823776647
7,1.4050973787669894,1.089767,0.31533039954946007,0.20512320236172318,0.26457259823776647
8,0.7460838606582412,0.72520655,0.020877306722236533,0.20512320236172318,0.26457259823776647
9,-0.07654084239511942,-0.2660649,0.18952406968564534,0.20512320236172318,0.26457259823776647
10,0.6571363657614548,0.45389146,0.2032449096342881,0.20512320236172318,0.26457259823776647
11,0.3587973639084663,0.07388888,0.2849084809138145,0.20512320236172318,0.26457259823776647
12,-0.25542093545542677,0.02927544,0.2846963751350494,0.20512320236172318,0.26457259823776647
13,0.04901225770435083,0.14967304,0.10066078697719824,0.20512320236172318,0.26457259823776647
14,0.8654753108914925,0.55309266,0.31238265237174767,0.20512320236172318,0.26457259823776647
15,0.3518813629923701,0.23475656,0.11712480385884044,0.20512320236172318,0.26457259823776647
16,-1.7993120804546434,-1.622115,0.17719706447106187,0.20512320236172318,0.26457259823776647
17,0.3325979556763068,0.27992758,0.05267037412761599,0.20512320236172318,0.26457259823776647
18,1.1936298514744255,0.93608624,0.25754361404385295,0.20512320236172318,0.26457259823776647
19,-1.0012339772814671,-0.9907179,0.010516089403049156,0.20512320236172318,0.26457259823776647
20,0.6881411394163149,0.62497765,0.06316349115810571,0.20512320236172318,0.26457259823776647
21,0.6334061894011891,0.4356775,0.19772869082216382,0.20512320236172318,0.26457259823776647
22,0.8888303793659416,0.8058204,0.08300997388269571,0.20512320236172318,0.26457259823776647
23,0.09071130424405746,0.08409338,0.006617927249924466,0.20512320236172318,0.26457259823776647
24,1.540352351143286,1.1582097,0.38214266963236065,0.20512320236172318,0.26457259823776647
25,0.3226619607845596,0.22705466,0.09560730523264921,0.20512320236172318,0.26457259823776647
26,1.1706449024263348,0.8572638,0.3133810989442791,0.20512320236172318,0.26457259823776647
27,0.7705500940579574,0.7607639,0.009786210467259138,0.20512320236172318,0.26457259823776647
28,0.17986453679057446,0.2408,0.06093545648602161,0.20512320236172318,0.26457259823776647
29,0.6128894042837081,0.4325612,0.18032821534747456,0.20512320236172318,0.26457259823776647
30,1.4279026697769979,1.172083,0.25581964956673175,0.20512320236172318,0.26457259823776647
31,-0.23612268544633738,-0.020390064,0.21573262192209117,0.20512320236172318,0.26457259823776647
32,0.34255293569571554,0.28219986,0.06035307607657492,0.20512320236172318,0.26457259823776647
33,-0.9039036365293317,-0.6360084,0.2678952546857648,0.20512320236172318,0.26457259823776647
34,-0.6744408878088001,-0.543864,0.1305768760442737,0.20512320236172318,0.26457259823776647
35,-0.37238398481827917,-0.1358856,0.23649838854294958,0.20512320236172318,0.26457259823776647
36,0.20956404066472495,0.1455661,0.06399793482213462,0.20512320236172318,0.26457259823776647
37,-0.7228986908510764,-0.66887033,0.05402836099420383,0.20512320236172318,0.26457259823776647
38,1.6572253616480372,0.87714475,0.7800806077150844,0.20512320236172318,0.26457259823776647
39,0.3612342445624019,0.28874928,0.07248496697069656,0.20512320236172318,0.26457259823776647
40,0.8493031915942112,0.16582671,0.6834764835158268,0.20512320236172318,0.26457259823776647
41,-0.35262816453713114,-0.3574303,0.004802144520104579,0.20512320236172318,0.26457259823776647
42,-0.07053114345649768,-0.08776491,0.017233767897090427,0.20512320236172318,0.26457259823776647
43,2.649800165555385,1.5429492,1.1068509658788712,0.20512320236172318,0.26457259823776647
44,0.9075947876905934,0.86493814,0.04265664777512712,0.20512320236172318,0.26457259823776647
45,0.625104740448738,0.22471482,0.4003899248321303,0.20512320236172318,0.26457259823776647
46,0.6759788787867744,0.49354696,0.18243191604873732,0.20512320236172318,0.26457259823776647
47,0.21231140557832745,0.2258127,0.013501297792720524,0.20512320236172318,0.26457259823776647
48,0.12197876183114197,0.07115677,0.050821991840220945,0.20512320236172318,0.26457259823776647
49,-1.415061412118304,-1.0062025,0.4088589527829769,0.20512320236172318,0.26457259823776647
50,-0.43104997650550625,-0.5793214,0.1482714079244254,0.20512320236172318,0.26457259823776647
51,1.0828954624316154,0.87206113,0.2108343290469108,0.20512320236172318,0.26457259823776647
52,-1.9733903653851284,-1.8105419,0.16284849717528949,0.20512320236172318,0.26457259823776647
53,-1.423987162592072,-1.2494662,0.17452098179068032,0.20512320236172318,0.26457259823776647
54,0.490331086291755,0.47410506,0.01622602619119956,0.20512320236172318,0.26457259823776647
55,-1.7754057187659087,-1.0952752,0.680130555115396,0.20512320236172318,0.26457259823776647
56,1.2777827694854862,1.2540387,0.023744077964795274,0.20512320236172318,0.26457259823776647
57,0.4272453488097577,0.44023103,0.012985676409205948,0.20512320236172318,0.26457259823776647
58,2.1910167470631854,2.001569,0.189447714394118,0.20512320236172318,0.26457259823776647
59,1.9049295945307891,1.6436977,0.2612318558833282,0.20512320236172318,0.26457259823776647
60,-0.9127038353323923,-0.9755076,0.06280378166437284,0.20512320236172318,0.26457259823776647
63,-3.708228235869943,-3.357082,0.35114634576374204,0.20512320236172318,0.26457259823776647
64,-2.1490440343847044,-2.2337723,0.08472824344732688,0.20512320236172318,0.26457259823776647
65,0.05855378759596443,0.16321632,0.10466253506448174,0.20512320236172318,0.26457259823776647
66,0.701254001702621,0.39834365,0.30291034921581983,0.20512320236172318,0.26457259823776647
67,3.3201946816456456,1.987321,1.3328736624729771,0.20512320236172318,0.26457259823776647
68,-0.4379642222830202,-0.22692782,0.2110364054151918,0.20512320236172318,0.26457259823776647
69,1.100621918101646,0.84564126,0.25498066272292275,0.20512320236172318,0.26457259823776647
70,-0.36198515214383453,-0.34105545,0.020929699320195616,0.20512320236172318,0.26457259823776647
71,-0.9944605979186971,-0.93914664,0.05531396000213218,0.20512320236172318,0.26457259823776647
72,-0.6543657815351679,-0.54129505,0.11307072996046086,0.20512320236172318,0.26457259823776647
73,2.1755740620059374,1.8145667,0.3610073305529955,0.20512320236172318,0.26457259823776647
74,-0.6446510699729553,-0.26039097,0.3842601028422943,0.20512320236172318,0.26457259823776647
75,0.4259847410105543,0.42738852,0.0014037780381365161,0.20512320236172318,0.26457259823776647
76,-0.01785048627324476,-0.017952338,0.0001018515878163373,0.20512320236172318,0.26457259823776647
77,-0.9755456247423728,-0.7814596,0.19408599520669778,0.20512320236172318,0.26457259823776647
78,0.6156089777232245,0.59038854,0.025220441269977467,0.20512320236172318,0.26457259823776647
79,0.5366005365276348,0.5408755,0.004274957952498215,0.20512320236172318,0.26457259823776647
80,0.8797450455741913,0.7691093,0.1106357368545563,0.20512320236172318,0.26457259823776647
81,-1.1458865471973414,-0.84931606,0.2965704866542811,0.20512320236172318,0.26457259823776647
82,0.458364003275888,0.36794922,0.0904147857179809,0.20512320236172318,0.26457259823776647
83,1.5683597521765906,1.2933242,0.2750355200751502,0.20512320236172318,0.26457259823776647
84,0.35699007213559725,0.32121766,0.035772416000038165,0.20512320236172318,0.26457259823776647
86,1.541262412553186,1.1465238,0.39473857927834466,0.20512320236172318,0.26457259823776647
87,2.1371570291026294,2.0377715,0.09938556570846435,0.20512320236172318,0.26457259823776647
88,-0.4815315452870942,-0.3333828,0.1481487599668122,0.20512320236172318,0.26457259823776647
89,-0.3119629676159281,-0.3078907,0.004072254401053854,0.20512320236172318,0.26457259823776647
91,-0.11986007697353823,0.10024124,0.22010131336222155,0.20512320236172318,0.26457259823776647
92,1.6961893661344492,1.1575406,0.5386488063657724,0.20512320236172318,0.26457259823776647
93,-0.9420689015071241,-0.6468042,0.29526468798325933,0.20512320236172318,0.26457259823776647
94,0.8226367892341592,0.69360435,0.12903243914413232,0.20512320236172318,0.26457259823776647
95,-0.6609866952930729,-0.37728733,0.28369936704981724,0.20512320236172318,0.26457259823776647
96,0.12370540102862516,0.05381871,0.06988669088029066,0.20512320236172318,0.26457259823776647
98,-1.4865842905413378,-0.905815,0.5807692852389086,0.20512320236172318,0.26457259823776647
99,2.394629211681006,2.0402503,0.3543789103199222,0.20512320236172318,0.26457259823776647
100,-0.6932552387097841,-0.21894169,0.47431355017218646,0.20512320236172318,0.26457259823776647
101,1.2943869860857649,0.86537886,0.4290081294268293,0.20512320236172318,0.26457259823776647
102,1.3140189820193582,1.1627716,0.1512473994159036,0.20512320236172318,0.26457259823776647
103,-0.1057454096591675,-0.15054286,0.04479744560358885,0.20512320236172318,0.26457259823776647
104,-1.0593527828533609,-1.0503385,0.009014276154752476,0.20512320236172318,0.26457259823776647
105,0.24209410797523778,0.20744064,0.03465346347259801,0.20512320236172318,0.26457259823776647
106,-1.9984129495579601,-1.8052468,0.19316611957138785,0.20512320236172318,0.26457259823776647
107,0.9450596048418475,0.7402967,0.20476288338341242,0.20512320236172318,0.26457259823776647
108,1.6458176830752649,1.4892782,0.1565394857867517,0.20512320236172318,0.26457259823776647
109,-0.10942145874752902,-0.30757833,0.19815686652407744,0.20512320236172318,0.26457259823776647
110,0.9039900145170331,0.64158165,0.26240835996838807,0.20512320236172318,0.26457259823776647
111,0.43233814303912993,0.26544005,0.16689809625186797,0.20512320236172318,0.26457259823776647
112,-0.8625770260555079,-0.5612554,0.30132163064306283,0.20512320236172318,0.26457259823776647
