,open,high,low,close,volume,typical,intra diff,inter diff,derivative,1-direction,1-std_err,5-direction,5-std_err,20-direction,20-std_err
1363,4762.72998046875,4877.7099609375,4727.77001953125,4840.81005859375,0.0,4815.430013020833,1.6393975397554519,2.501119460582839,48.02252197265625,1.4527245316235178,37.329420284665495,1.4463788891816005,2.9997035148161006,0.0,0.0
1364,4876.60986328125,4885.02001953125,4764.5,4791.43017578125,0.0,4813.650065104167,-1.7466988315256873,-1.0200747853107213,-16.87738037109375,-1.5442110256036092,19.761207597602475,1.324098647688896,2.09120024652867,0.0,0.0
1365,4797.68994140625,4869.47021484375,4720.18994140625,4790.47021484375,0.0,4793.376790364583,-0.15048339202144914,-0.020034956208946044,15.95263671875,-1.5123626791584672,31.15751901687988,-1.1493399844832355,1.883686373921325,0.0,0.0
1366,4798.56005859375,4823.89013671875,4696.009765625,4730.0498046875,0.0,4749.983235677083,-1.4277252565288803,-1.2612626202962567,-9.706298828125,-1.5408123159641254,22.325632760135814,0.012221842082066722,3.0892014055444577,0.0,0.0
1367,4757.10986328125,4805.14013671875,4712.64990234375,4785.3701171875,0.0,4767.720052083333,0.5940635116372379,1.169550317317533,22.15887451171875,-0.6567731256477094,21.968088687965587,-1.4420674617169895,3.509706475508028,0.0,0.0
1368,5006.81005859375,5099.77001953125,4968.31005859375,5031.06005859375,0.0,5033.046712239583,0.4843403228044771,5.134188900536894,25.5262451171875,-1.4020865759964514,29.98451162540703,1.419212985394254,2.4881501599381135,0.0,0.0
1369,5034.91015625,5086.43017578125,4988.169921875,5043.22998046875,0.0,5039.276692708333,0.16524275430063687,0.24189577809177773,15.4024658203125,-1.4352091611911928,21.43975566307554,1.5254129574235928,3.0550211998640022,0.0,0.0
1370,5064.85009765625,5124.0,5027.06005859375,5090.93017578125,0.0,5080.663411458333,0.5149230011184045,0.9458262957912231,21.89752197265625,-1.0797229159708233,22.420632266545706,-0.9941792622941648,2.5306606109174976,0.0,0.0
1371,5065.7998046875,5128.669921875,5053.8798828125,5062.58984375,0.0,5081.713216145833,-0.06336533343717511,-0.556682787873847,8.14501953125,-1.4528903001362274,17.829529906540788,-1.5017531256651178,3.1406096882713257,0.0,0.0
1372,5031.31982421875,5054.830078125,4980.830078125,5025.7900390625,0.0,5020.4833984375,-0.10990724798753278,-0.7268968220471396,7.17633056640625,-1.4608532124547329,15.677978755747114,1.518455514867485,3.8364093515392117,0.0,0.0
1373,5066.85009765625,5162.740234375,5066.31982421875,5108.75,0.0,5112.603352864583,0.8269418186089904,1.650684972764504,27.7650146484375,1.2416796069470444,24.895535041735233,1.4087551919170922,1.6965029717307327,0.0,0.0
1374,5080.22998046875,5080.22998046875,5020.419921875,5034.68017578125,0.0,5045.110026041667,-0.8966091075132222,-1.449861986175679,-9.60491943359375,-1.5199391354114364,9.73157951505145,-1.482492318936372,3.9675001572938204,0.0,0.0
1375,5013.0498046875,5029.14013671875,4856.77978515625,4870.490234375,0.0,4918.803385416667,-2.843769279515203,-3.261179174718323,-31.914794921875,-1.5541322877784771,26.485341367392216,-1.51549792104496,3.0499840128280002,0.0,0.0
1376,4837.58984375,4837.58984375,4749.89990234375,4797.330078125,0.0,4794.93994140625,-0.8322277606278307,-1.502110726629723,-4.13616943359375,-1.5228643601201597,17.448843813237552,1.5133431414441851,4.444728155419267,0.0,0.0
1377,4808.330078125,4882.77001953125,4796.2998046875,4863.81005859375,0.0,4847.626627604167,1.1538305309186327,1.3857704053320674,31.61376953125,1.4463947403689832,22.293071631913904,1.4578905627630054,1.9954355478220664,0.0,0.0
1378,4889.759765625,4909.47998046875,4732.0400390625,4799.58984375,0.0,4813.703287760417,-1.8440562767294693,-1.3203684780058556,-11.63372802734375,-1.5484760994433133,32.16635544056043,-1.5398546932040875,6.431207701628263,0.0,0.0
1379,4803.64013671875,4872.25,4780.66015625,4867.2099609375,0.0,4840.0400390625,1.3233677463227502,1.4088728284887624,35.28741455078125,1.470248355356525,24.091775250830686,-1.556971846678408,7.185539591410263,0.0,0.0
1380,4916.85009765625,4916.85009765625,4810.52978515625,4841.2001953125,0.0,4856.193359375,-1.5385846800538128,-0.5343875820797778,-15.07867431640625,-1.540799627739046,17.87507064665325,-1.5577807652150788,12.430942035260959,0.0,0.0
1381,4842.47998046875,4893.58984375,4831.68994140625,4865.27001953125,0.0,4863.5166015625,0.4706274296314992,0.4971871281434642,16.28375244140625,0.5742785101761655,15.000740159131777,-1.5629867770219272,12.379831899041395,0.0,0.0
1382,4843.68994140625,4916.89990234375,4768.77001953125,4901.81005859375,0.0,4862.493326822917,1.1999140715152012,0.7510382551392388,40.311279296875,1.2065696846034542,36.770521874914316,-0.4981828169612808,11.549528850255543,0.0,0.0
1385,4966.77978515625,5034.240234375,4927.39990234375,5022.27001953125,0.0,4994.63671875,1.117227595651381,2.4574587651823054,34.16387939453125,1.4046426285959464,26.93890262514502,1.457990715095735,10.243447437676144,0.0,0.0
1386,4996.669921875,5063.35009765625,4981.06005859375,5027.25,0.0,5023.88671875,0.6120091701699765,0.09915795943633479,21.7537841796875,0.7571383793671657,19.884398331689162,0.393555680781992,9.091794359599152,0.0,0.0
1387,5048.169921875,5078.0,4994.85986328125,5067.759765625,0.0,5046.873209635417,0.38805832713974703,0.8058036824307524,17.73870849609375,-1.1814162862431123,20.204153718712796,1.48248941786733,7.4166892994108045,0.0,0.0
1388,5097.02001953125,5178.89013671875,5091.5498046875,5133.919921875,0.0,5134.78662109375,0.7239505083824159,1.305510902445877,24.7550048828125,1.1663082546582475,22.04029871878807,-1.4033165588682746,6.376832605354776,0.0,0.0
