,RF_actual,RF_predicted,RF_AE,RF_MAE,RF_SPREAD
1234,2.4188952331277096,1.9453501680643555,0.47354506506335414,0.3558264019827968,0.5276126815686539
1235,-1.7149123488511486,-1.5702948084397952,0.14461754041135344,0.3558264019827968,0.5276126815686539
1236,-0.17955390722811787,-0.5536099882021833,0.37405608097406545,0.3558264019827968,0.5276126815686539
1237,0.7373704399314395,0.5068832870579535,0.23048715287348598,0.3558264019827968,0.5276126815686539
1238,0.5157570353589279,0.5738081768249118,0.05805114146598389,0.3558264019827968,0.5276126815686539
1239,-0.7154011015256436,-0.44204163766122806,0.27335946386441556,0.3558264019827968,0.5276126815686539
1240,-1.0666603779097357,-1.297345142270868,0.23068476436113228,0.3558264019827968,0.5276126815686539
1241,-2.838573908374243,-1.4869767473990565,1.3515971609751867,0.3558264019827968,0.5276126815686539
1242,0.40948101613589216,0.3396831788573147,0.06979783727857747,0.3558264019827968,0.5276126815686539
1243,1.0905430477831244,1.2236684906596658,0.13312544287654138,0.3558264019827968,0.5276126815686539
1244,-0.02946375380944515,-0.04136008354803813,0.011896329738592979,0.3558264019827968,0.5276126815686539
1245,0.5121900487699833,0.5564515922919303,0.044261543521947,0.3558264019827968,0.5276126815686539
1246,4.961313325254376,3.9465094478665588,1.0148038773878172,0.3558264019827968,0.5276126815686539
1247,0.16227331836967365,0.14451383468169335,0.017759483687980304,0.3558264019827968,0.5276126815686539
1248,-1.3708267496337858,-1.8974416943271981,0.5266149446934123,0.3558264019827968,0.5276126815686539
1249,-1.4300670018716872,-1.4120359316305569,0.018031070241130376,0.3558264019827968,0.5276126815686539
1250,0.4248073788903557,0.03719244619726406,0.3876149326930916,0.3558264019827968,0.5276126815686539
1251,-1.6300582641440693,-1.186395033844157,0.4436632302999124,0.3558264019827968,0.5276126815686539
1252,-1.9063527699275944,-1.8235557835319471,0.08279698639564725,0.3558264019827968,0.5276126815686539
1253,-1.140340613560632,-0.8844951164632767,0.25584549709735527,0.3558264019827968,0.5276126815686539
1254,3.229919522537787,3.0187132617125716,0.21120626082521543,0.3558264019827968,0.5276126815686539
1255,-0.5593952700215932,0.3359792365974249,0.8953745066190181,0.3558264019827968,0.5276126815686539
1256,-1.0903595062697755,-1.248053297098643,0.15769379082886759,0.3558264019827968,0.5276126815686539
1257,-1.0141012837648875,-0.9457559975606438,0.06834528620424374,0.3558264019827968,0.5276126815686539
1258,1.7200490167409208,1.330045757019477,0.3900032597214438,0.3558264019827968,0.5276126815686539
1259,1.954969640814824,1.9037854378689667,0.05118420294585735,0.3558264019827968,0.5276126815686539
1260,0.8397327374487614,0.7265544972052892,0.11317824024347223,0.3558264019827968,0.5276126815686539
1261,0.15076810544399374,0.10542298652594817,0.045345118918045574,0.3558264019827968,0.5276126815686539
1262,1.9816667293409618,1.66999144954149,0.31167527979947174,0.3558264019827968,0.5276126815686539
1263,0.9191133893433062,0.7710210807377385,0.14809230860556777,0.3558264019827968,0.5276126815686539
