,open,high,low,close,adjclose,volume,ticker
2011-08-31,5793.10009765625,5794.5,4965.7998046875,5502.02001953125,5502.02001953125,4649823600,^GDAXI
2011-09-30,5311.93017578125,6430.60009765625,5125.43994140625,6141.33984375,6141.33984375,3736558800,^GDAXI
2011-10-31,5934.5400390625,6193.33984375,5366.5,6088.83984375,6088.83984375,4073300800,^GDAXI
2011-11-30,6080.47998046875,6170.0400390625,5637.52978515625,5898.35009765625,5898.35009765625,2996362500,^GDAXI
2011-12-31,5900.18017578125,6574.18994140625,5900.18017578125,6458.91015625,6458.91015625,4514792100,^GDAXI
2012-01-31,6482.9501953125,6971.02978515625,6482.56005859375,6856.080078125,6856.080078125,3637922200,^GDAXI
2012-02-29,6831.97021484375,7194.330078125,6612.60986328125,6946.830078125,6946.830078125,3738004200,^GDAXI
2012-03-31,6973.990234375,7081.06005859375,6499.06982421875,6761.18994140625,6761.18994140625,3209274200,^GDAXI
2012-04-30,6861.2998046875,6875.8701171875,6208.08984375,6264.3798828125,6264.3798828125,3345684700,^GDAXI
2012-05-31,6259.759765625,6427.490234375,5914.43017578125,6416.27978515625,6416.27978515625,3392213200,^GDAXI
2012-06-30,6405.39013671875,6835.18994140625,6324.52978515625,6772.259765625,6772.259765625,3146666300,^GDAXI
2012-07-31,6775.990234375,7105.43017578125,6596.2099609375,6970.7900390625,6970.7900390625,2803906100,^GDAXI
2012-08-31,6946.60986328125,7478.52978515625,6892.85986328125,7216.14990234375,7216.14990234375,3415170200,^GDAXI
2012-09-30,7227.81005859375,7447.81005859375,7120.68017578125,7260.6298828125,7260.6298828125,2733818100,^GDAXI
2012-10-31,7255.2998046875,7442.60009765625,6950.52978515625,7405.5,7405.5,2861767400,^GDAXI
2012-11-30,7427.41015625,7682.89990234375,7417.2998046875,7612.39013671875,7612.39013671875,1904157500,^GDAXI
2012-12-31,7689.4599609375,7871.7900390625,7634.259765625,7776.0498046875,7776.0498046875,2744777800,^GDAXI
2013-01-31,7792.58984375,7860.56982421875,7537.2900390625,7741.7001953125,7741.7001953125,2807628200,^GDAXI
2013-02-28,7735.35009765625,8074.47021484375,7627.990234375,7795.31005859375,7795.31005859375,3177620300,^GDAXI
2013-03-31,7795.31005859375,7965.89990234375,7418.35986328125,7913.7099609375,7913.7099609375,2702786300,^GDAXI
2013-04-30,7913.7099609375,8557.8603515625,7896.990234375,8348.83984375,8348.83984375,2390645500,^GDAXI
2013-05-31,8291.490234375,8395.5595703125,7655.830078125,7959.22021484375,7959.22021484375,2049615400,^GDAXI
2013-06-30,8000.02001953125,8415.330078125,7730.3701171875,8275.9697265625,8275.9697265625,2089886000,^GDAXI
2013-07-31,8320.3798828125,8457.0498046875,8094.22021484375,8103.14990234375,8103.14990234375,1848214900,^GDAXI
2013-08-31,8224.33984375,8770.099609375,8095.91015625,8594.400390625,8594.400390625,2075406100,^GDAXI
2013-09-30,8618.58984375,9070.169921875,8489.6201171875,9033.919921875,9033.919921875,1941610600,^GDAXI
2013-10-31,9032.2900390625,9424.6201171875,8962.419921875,9405.2998046875,9405.2998046875,1682450100,^GDAXI
2013-11-30,9412.9501953125,9594.349609375,8984.2802734375,9552.16015625,9552.16015625,1439765800,^GDAXI
2013-12-31,9598.25,9794.0498046875,9166.0498046875,9306.48046875,9306.48046875,2128734500,^GDAXI
2014-01-31,9318.76953125,9720.66015625,9071.25,9692.080078125,9692.080078125,1693660100,^GDAXI
2014-02-28,9553.080078125,9634.8203125,8913.26953125,9555.91015625,9555.91015625,2035729000,^GDAXI
2014-03-31,9601.9599609375,9721.5,9166.5302734375,9603.23046875,9603.23046875,1603707000,^GDAXI
2014-04-30,9611.7900390625,9970.76953125,9407.08984375,9943.26953125,9943.26953125,1770768200,^GDAXI
2014-05-31,9986.8603515625,10050.98046875,9749.75,9833.0703125,9833.0703125,1713984200,^GDAXI
2014-06-30,9853.740234375,10032.2802734375,9395.349609375,9407.48046875,9407.48046875,1711876900,^GDAXI
2014-07-31,9379.740234375,9600.849609375,8903.490234375,9470.169921875,9470.169921875,1688402200,^GDAXI
2014-08-31,9484.5302734375,9891.2001953125,9369.6201171875,9474.2998046875,9474.2998046875,1717977300,^GDAXI
2014-09-30,9454.0400390625,9520.9697265625,8354.9697265625,9326.8701171875,9326.8701171875,2631768000,^GDAXI
2014-10-31,9305.73046875,9992.669921875,9148.7802734375,9980.849609375,9980.849609375,1839387200,^GDAXI
2014-11-30,9915.740234375,10093.0302734375,9219.0498046875,9805.5498046875,9805.5498046875,1813077200,^GDAXI
2014-12-31,9869.1298828125,10810.5703125,9382.8203125,10694.3203125,10694.3203125,2370763000,^GDAXI
2015-01-31,10719.1796875,11401.66015625,10594.3203125,11401.66015625,11401.66015625,1826408700,^GDAXI
2015-02-28,11408.2802734375,12219.0498046875,11193.2998046875,11966.169921875,11966.169921875,2177975700,^GDAXI
2015-03-31,11902.919921875,12390.75,11331.3701171875,11454.3798828125,11454.3798828125,1808544900,^GDAXI
2015-04-30,11506.83984375,11920.3095703125,11167.5498046875,11413.8203125,11413.8203125,1779420200,^GDAXI
2015-05-31,11462.9697265625,11635.849609375,10797.849609375,10944.9697265625,10944.9697265625,2240692800,^GDAXI
2015-06-30,11050.3203125,11802.3701171875,10652.7900390625,11308.990234375,11308.990234375,1890992700,^GDAXI
2015-07-31,11295.5,11669.8603515625,9338.2001953125,10315.6201171875,10315.6201171875,2283104900,^GDAXI
2015-08-31,10073.740234375,10512.6103515625,9325.0498046875,9660.4404296875,9660.4404296875,2661931100,^GDAXI
2015-09-30,9757.0400390625,10886.98046875,9396.33984375,10850.1396484375,10850.1396484375,2183994200,^GDAXI
2015-10-31,10749.98046875,11430.8701171875,10607.4599609375,11382.23046875,11382.23046875,1732704700,^GDAXI
2015-11-30,11422.4697265625,11430.3798828125,10122.9501953125,10743.009765625,10743.009765625,1837765100,^GDAXI
2015-12-31,10485.8095703125,10485.91015625,9314.5703125,9798.1103515625,9798.1103515625,2229207300,^GDAXI
2016-01-31,9823.73046875,9827.099609375,8699.2900390625,9495.400390625,9495.400390625,2532409900,^GDAXI
2016-02-29,9482.66015625,10112.169921875,9471.08984375,9965.509765625,9965.509765625,2101602800,^GDAXI
2016-03-31,9833.259765625,10474.3798828125,9484.75,10038.9697265625,10038.9697265625,1850953700,^GDAXI
2016-04-30,10091.169921875,10365.240234375,9737.0,10262.740234375,10262.740234375,1768835100,^GDAXI
2016-05-31,10242.7802734375,10340.83984375,9214.099609375,9680.08984375,9680.08984375,2493207700,^GDAXI
2016-06-30,9742.83984375,10381.900390625,9304.009765625,10337.5,10337.5,1865809900,^GDAXI
2016-07-31,10426.3603515625,10802.3203125,10092.5302734375,10592.6904296875,10592.6904296875,1624166000,^GDAXI
2016-08-31,10622.330078125,10780.419921875,10189.9404296875,10511.01953125,10511.01953125,2235033000,^GDAXI
2016-09-30,10492.9697265625,10827.7197265625,10349.0595703125,10665.009765625,10665.009765625,1852130200,^GDAXI
2016-10-31,10724.1396484375,10802.3896484375,10174.919921875,10640.2998046875,10640.2998046875,2186059500,^GDAXI
2016-11-30,10593.0595703125,11481.66015625,10402.58984375,11481.0595703125,11481.0595703125,1937908900,^GDAXI
2016-12-31,11426.3798828125,11893.080078125,11414.8203125,11535.3095703125,11535.3095703125,1839093600,^GDAXI
2017-01-31,11646.419921875,12031.1103515625,11479.7802734375,11834.41015625,11834.41015625,1635752400,^GDAXI
2017-02-28,11915.0302734375,12313.2900390625,11850.26953125,12312.8701171875,12312.8701171875,2352684600,^GDAXI
2017-03-31,12368.8203125,12486.2900390625,11941.5703125,12438.009765625,12438.009765625,1644675400,^GDAXI
2017-04-30,12478.4599609375,12841.66015625,12433.509765625,12615.0595703125,12615.0595703125,2005525000,^GDAXI
2017-05-31,12623.6103515625,12951.5400390625,12319.0,12325.1201171875,12325.1201171875,2051075600,^GDAXI
2017-06-30,12396.33984375,12676.51953125,12097.3603515625,12118.25,12118.25,1774219500,^GDAXI
2017-07-31,12147.8896484375,12336.0,11868.83984375,12055.83984375,12055.83984375,1736744300,^GDAXI
2017-08-31,12101.150390625,12828.8603515625,12050.5302734375,12828.8603515625,12828.8603515625,1770810200,^GDAXI
2017-09-30,12866.26953125,13255.3798828125,12849.58984375,13229.5703125,13229.5703125,1560162000,^GDAXI
2017-10-31,13342.4404296875,13525.5595703125,12847.8798828125,13023.98046875,13023.98046875,2121108500,^GDAXI
2017-11-30,13044.150390625,13338.91015625,12810.1298828125,12917.6396484375,12917.6396484375,1619717800,^GDAXI
2017-12-31,12897.6904296875,13596.8896484375,12745.150390625,13189.48046875,13189.48046875,2108953300,^GDAXI
2018-01-31,13235.150390625,13301.41015625,12003.3603515625,12435.849609375,12435.849609375,2328410000,^GDAXI
2018-02-28,12386.400390625,12459.900390625,11726.6201171875,12096.73046875,12096.73046875,2414481000,^GDAXI
2018-03-31,11997.4697265625,12647.16015625,11792.349609375,12612.1103515625,12612.1103515625,1755404200,^GDAXI
2018-04-30,12610.7802734375,13204.3095703125,12547.6103515625,12604.8896484375,12604.8896484375,2224918000,^GDAXI
2018-05-31,12678.0703125,13170.0498046875,12104.41015625,12306.0,12306.0,2326984100,^GDAXI
2018-06-30,12147.9404296875,12886.830078125,12132.7197265625,12805.5,12805.5,1766679100,^GDAXI
2018-07-31,12826.7001953125,12833.1103515625,12120.650390625,12364.0595703125,12364.0595703125,1707359700,^GDAXI
2018-08-31,12338.3603515625,12458.2998046875,11865.4697265625,12246.73046875,12246.73046875,1922506800,^GDAXI
2018-09-30,12265.8896484375,12373.2900390625,11051.0400390625,11447.509765625,11447.509765625,1997993800,^GDAXI
2018-10-31,11419.6103515625,11689.9599609375,11009.25,11257.240234375,11257.240234375,1916112500,^GDAXI
2018-11-30,11534.75,11566.9697265625,10279.2001953125,10558.9599609375,10558.9599609375,1758607300,^GDAXI
2018-12-31,10477.76953125,11321.6201171875,10386.9697265625,11173.099609375,11173.099609375,1869330700,^GDAXI
2019-01-31,11198.4599609375,11556.8701171875,10863.5595703125,11515.6396484375,11515.6396484375,1606225800,^GDAXI
2019-02-28,11584.240234375,11823.2900390625,11299.7998046875,11526.0400390625,11526.0400390625,1867513900,^GDAXI
2019-03-31,11617.1796875,12376.0595703125,11612.7001953125,12344.080078125,12344.080078125,547855600,^GDAXI
2019-04-30,12349.099609375,12435.669921875,11662.0703125,11726.83984375,11726.83984375,0,^GDAXI
2019-05-31,11661.1201171875,12438.3701171875,11620.6396484375,12398.7998046875,12398.7998046875,0,^GDAXI
