,actual,bayes,bayes_ae,rf,rf_ae
270,-0.35409660520654074,-7.682267072125141,7.3281704669186,-3.987269299037143,3.6331726938306024
271,-4.107744585956307,-3.8403134183364234,0.2674311676198835,-4.662066523646951,0.5543219376906441
272,3.3259160774931478,4.801382235380078,1.4754661578869306,2.2708488062046897,1.0550672712884581
273,-8.783897559377449,-4.907161350584157,3.876736208793292,-5.793154345272949,2.9907432141044996
274,-6.351335935765648,-11.454013484156215,5.1026775483905675,-4.696422043585842,1.6549138921798061
275,12.315165415170254,14.444022036175431,2.128856621005177,6.971486152219297,5.343679262950957
276,4.903999741506784,14.52978293838115,9.625783196874366,1.2773982624664357,3.626601479040348
277,-5.615952909054034,-9.161483575589143,3.545530666535109,-2.656392359966751,2.959560549087283
278,-8.795481291341153,-19.505928928367847,10.710447637026695,-6.563986797546207,2.231494493794946
279,-3.0894728685029254,-8.850738276406046,5.761265407903121,-5.097555297259654,2.0080824287567287
280,4.950916819307046,8.463862167466566,3.51294534815952,4.441991095886719,0.5089257234203268
281,0.7371420295115516,5.75490702267152,5.017764993159968,3.6180976241079743,2.880955594596423
282,2.2290186533824974,1.1520360480265441,1.0769826053559532,3.5600001297433304,1.330981476360833
283,-5.677337410075093,-8.459450729910305,2.7821133198352124,-4.277362403542571,1.3999750065325216
284,6.791364200761629,1.4979287561486805,5.293435444612949,2.2303860540171874,4.560978146744442
285,2.4685894044740024,5.718833513434412,3.25024410896041,1.491852220311132,0.9767371841628705
286,-0.7710118499130859,-1.7981444082033715,1.0271325582902855,1.5022255771145219,2.273237427027608
287,1.4650361358113375,-0.9217614930511047,2.386797628862442,1.2457450225308835,0.21929111328045403
288,-0.2316918735240551,-1.6072459829666401,1.375554109442585,0.2627507849627029,0.49444265848675795
289,7.90165485050158,9.01575508666978,1.1141002361681993,4.178380327523426,3.723274522978154
290,0.472517363643671,3.688370853147163,3.215853489503492,1.4094086660672644,0.9368913024235934
291,2.5929133857601117,-0.03380223021219303,2.6267156159723046,1.3381084553774132,1.2548049303826985
292,4.042955708145836,3.959707723494375,0.08324798465146133,4.205200166569947,0.1622444584241105
293,1.0163320756776109,0.8215988556643901,0.1947332200132208,0.9197782413536248,0.09655383432398601
294,1.423457675494142,1.0005302006612278,0.42292747483291415,1.626030126695169,0.20257245120102718
295,-2.2983597620682312,-3.5631698580625035,1.2648100959942723,-2.1190607293294197,0.17929903273881154
296,-1.6784430108637856,-3.539527092305842,1.8610840814420566,-3.4949758404964113,1.8165328296326257
297,-0.5150096445443855,0.7586949066903896,1.273704551234775,-0.39803603893543266,0.11697360560895281
298,6.4120004730591225,11.037149025626539,4.625148552567416,7.7798096067244975,1.367809133665375
299,3.1235039587027327,9.229253588005399,6.105749629302666,0.9930481428920668,2.1304558158106657
300,-1.5540175447402689,-3.5237927683078683,1.9697752235675994,-0.2091860085557191,1.3448315361845498
301,-0.8165001519132825,-5.045401037877512,4.228900885964229,-2.525425197816497,1.7089250459032148
302,2.10441557212336,2.0336526609255663,0.07076291119779388,2.2250579537782085,0.12064238165484831
303,-5.713878277166313,-6.342341947777589,0.6284636706112758,-5.189135523790139,0.5247427533761746
304,-2.7269479068752056,-7.003653295428317,4.276705388553111,-2.2357593555783692,0.49118855129683636
305,4.260489097809551,7.2142882413434295,2.953799143533878,5.0082691669530215,0.7477800691434702
306,-0.05725214039302658,4.2975809204294615,4.354833060822488,2.1585915698515223,2.215843710244549
307,-2.3712198739839847,-4.092438234772521,1.7212183607885363,-3.056933290431529,0.6857134164475442
308,4.058995611896637,2.6317663879011852,1.4272292239954516,3.66810319485617,0.3908924170404666
309,-3.4472721072000314,-3.642839179147171,0.1955670719471394,-0.5194169248091299,2.9278551823909016
310,-0.9489528976730296,-5.04781502451539,4.09886212684236,-1.7394296313603814,0.7904767336873518
311,-6.525992428463848,-8.854448800817224,2.3284563723533758,-3.872421998937696,2.653570429526152
312,-1.6621041182366867,-5.189199803533556,3.527095685296869,-2.0810521802799937,0.41894806204330703
313,-6.202943695784675,-4.765720417971762,1.4372232778129126,-4.820131987816147,1.3828117079685276
314,5.816289205655558,5.907261937420434,0.09097273176487608,2.255954434629991,3.5603347710255666
315,3.0657566032534547,8.749377797501296,5.683621194247841,4.521915223960273,1.4561586207068187
316,0.09031535322843466,-1.8122928830606082,1.9026082362890429,1.2268821583955953,1.1365668051671607
317,7.097320816951088,4.8885907808632,2.2087300360878883,3.1013835964383305,3.9959372205127575
318,-5.000293504809761,-7.181540548078801,2.18124704326904,-0.16395077635174973,4.836342728458011
