,open,high,low,close,volume,intra-diff,inter-diff,intra-derivative,inter-derivative,1-rad,1-err,3-rad,3-err,5-rad,5-err,20-rad,20-err,BB-upper,BB-middle,BB-lower,ema5,ema20,sma50,sma200,sar,adx,macd,macdsignal,macdhist,mom,rsi,stoch_k,stoch_d,willr
224,2020.260009765625,2026.3399658203125,2015.3499755859373,2022.6400146484373,0.0,0.1178068600728469,0.29951597419537923,2.2662506103515057,-10.375,-0.36750671593546697,1.19124389869718,-0.9853560413294997,0.8615322238852553,1.0814103261324588,0.6063653083039079,0.8768337857913883,0.07842140371081109,2083.747589829575,2043.019970703125,2002.292351576675,2040.252588794268,2057.558567407678,2103.7638134765625,2131.886008300781,2144.2332275390627,21.481335251142077,-13.489023008270578,-14.788050583693414,1.2990275754228353,-25.920043945312727,42.36636695531031,8.659319490483973,7.499289714732974,-57.46028541719776
225,2009.8800048828125,2009.8800048828125,1975.43994140625,1995.8499755859373,0.0,-0.6980530809197865,-1.3245085071233735,-0.9562530517578978,-6.595031738281136,-1.4408650177796656,1.4306903533953477,1.1604131106232132,0.7996126207273788,1.3462229903087277,0.5233261121931645,0.8379085813764093,0.08537908490745377,2073.046863691288,2028.2739501953124,1983.5010366993372,2025.4517177248244,2051.6815586627504,2100.994011230469,2130.740258178711,2141.4923618164066,21.76120219985748,-16.8531488577039,-15.201070238495511,-1.652078619208389,-91.85998535156273,38.644818461311914,15.009101916198214,10.073889204979293,-75.98511793192276
226,2003.3599853515625,2024.9599609375,2003.3599853515625,2009.449951171875,0.0,0.3039875940840354,0.6814127190068521,4.983734130859375,15.260009765625114,-0.3214575570420028,1.3934798077458201,1.3573842893041534,0.830999331704768,1.2983566645503162,0.5356750373849924,0.6457544381234674,0.10485484061947212,2053.1187250679613,2018.5379638671875,1983.9572026664139,2020.117795540508,2047.6595008064764,2098.130012207031,2129.647007446289,2134.8502650000005,21.53664027579968,-18.211902979518754,-15.80323678670016,-2.408666192818595,-63.22998046875,41.45628057190625,24.448521877010478,16.038981094564328,-71.8884285791738
227,2014.5899658203125,2026.3699951171875,2013.1099853515625,2026.3699951171875,0.0,0.5847358269789823,0.8420236560480163,6.07501220703125,27.705078125,1.1455359096060822,1.3036191375935717,1.3966583599470226,0.8730095596262561,1.0096289564082497,0.6229478809375094,0.44551193466259825,0.10828006604158913,2035.8039573165102,2014.181982421875,1992.56000752724,2022.2018620660679,2045.631928836068,2095.3262109375,2128.868557128906,2128.4738520562505,21.282225488976547,-17.719163780408508,-16.186422185441828,-1.53274159496668,-81.7100830078125,44.842635959275846,43.61404931209501,27.69055770176801,-70.31876704707946
228,2032.8900146484373,2065.580078125,2032.56005859375,2064.860107421875,0.0,1.5726425208973518,1.8994612236380635,16.116287231445398,17.60504150390625,1.413109294352185,1.4632844851679918,0.8657259262601483,0.9209465376416521,-0.40154059341460374,0.5151784398549027,0.24712218572407899,0.10521657266842464,2070.1460361300824,2023.8340087890624,1977.5219814480424,2036.4212771846703,2047.4631839394783,2093.5946142578123,2128.481007080078,2122.3524956302504,19.869852325077833,-14.060750448761382,-15.761287838105739,1.7005373893443565,-53.659912109375,51.68859458093365,69.8332923288838,45.96528783932987,-47.88733596743465
229,2076.93994140625,2082.169921875,2060.780029296875,2061.580078125,0.0,-0.7395429677591051,-0.15884995235683788,-3.086212158203125,0.659912109375,-1.423652401290824,1.2941274664305256,-1.233209334646028,0.6595324103468091,-0.3192301242545021,0.4724619248165762,0.11820180492211368,0.10549983872340106,2086.766045749097,2031.622021484375,1976.4779972196527,2044.8075441647802,2048.8076500523853,2091.9494140625,2128.0336572265624,2116.4759934612903,18.77632592113701,-11.295890483845369,-14.868208367253665,3.572317883408296,-34.0,51.106464777075225,85.05365006498975,66.16699723532297,-49.798885368216915
230,2052.219970703125,2070.030029296875,2047.6099853515625,2066.179931640625,0.0,0.6802370670195302,0.22312271856102486,8.037490844726562,-10.83502197265625,1.0961073698732502,1.3984404966205475,-0.760880516981097,0.7610288298353333,-0.04854160044538979,0.4438030365037346,0.02466070554379423,0.10978768721873833,2092.390720180119,2045.6880126953124,1998.9853052105059,2051.931673323395,2050.462153060789,2091.0056103515626,2127.786756591797,2110.8345513790887,17.472626832204945,-8.634021678361478,-13.621371029475227,4.98734935111375,-3.400146484375,51.92418127901007,86.5401470609578,80.4756964849439,-47.11816320519953
231,2057.77001953125,2059.22998046875,2038.06005859375,2039.9100341796875,0.0,-0.8679291262893857,-1.2714235124759057,-4.0512542724609375,-2.4049072265625,-1.4378064637983807,1.2704280252103615,1.116856597242906,0.7634650947474928,-0.010428556817740705,0.42639103281199975,-0.09727291240938173,0.11136207049185769,2083.542311449054,2051.780029296875,2020.017747144696,2047.9244602754925,2049.4571893578272,2089.378811035156,2127.334556274414,2105.418766980175,16.522018860102744,-8.545722876893478,-12.606241398958877,4.060518522065399,-18.2198486328125,47.081350504658495,66.40870198938174,79.33416637177653,-62.42784559063106
232,2045.719970703125,2062.449951171875,2036.719970703125,2061.3701171875,0.0,0.7650190010608323,1.0520112479588974,9.085052490234375,14.73992919921875,1.130417545951887,1.4222684498393772,-0.3648568436709577,0.8295572844519244,0.7027290975809058,0.5112977047980883,-0.24307775713929564,0.10778585407694248,2078.012348408054,2058.7800537109374,2039.5477590138205,2052.4063459128283,2050.591753913034,2087.9466137695313,2126.9788067626955,2100.219613957218,15.541760888003267,-6.667240295326337,-11.418441178232369,4.751200882906032,13.22021484375,51.09415589714041,58.863626994046164,70.60415868146201,-49.92124729487659
233,2066.330078125,2076.889892578125,2062.919921875,2069.389892578125,0.0,0.14807965511016,0.3890507252315781,2.8936767578125,-9.0350341796875,-0.44674980641220247,1.2718580341080734,-1.133141987455085,0.6290557712901677,1.060673249649399,0.5541119284147215,-0.3994721997717247,0.1032628113201686,2080.3519108888117,2059.6860107421876,2039.0201105955637,2058.067528134594,2052.382052833519,2086.2648120117187,2126.8339556884766,2095.228427055179,14.669001533175761,-4.479760574387001,-10.030705057463296,5.550944483076295,52.78991699218773,52.54246096658757,56.25376059027389,60.50869652456737,-20.897587166637205
234,2056.7099609375,2057.550048828125,2040.18994140625,2043.300048828125,0.0,-0.6520079332558114,-1.260750516061344,-2.85870361328125,-6.514892578125,-1.3988688743113902,1.2229417270993952,1.2681945429073338,0.8132897380956955,1.1767259147361182,0.4922213855808668,-0.41718246196938036,0.10256008990754496,2080.228015519513,2056.0300048828126,2031.8319942461121,2053.1450350324376,2051.5171000711007,2083.3192114257813,2126.680756225586,2090.436887629222,14.06054841477358,-4.796112880495457,-8.983786622069728,4.187673741574271,20.660034179687727,47.60353565861975,48.7783168251709,54.63190146983042,-36.418888934638105
235,2045.3499755859373,2057.219970703125,2045.3499755859373,2056.360107421875,0.0,0.5383006315475972,0.639164992005957,5.612548828125114,23.739990234375,1.1293236494994094,1.2765064507527126,1.3655943959656178,0.7644333287450508,1.0897074526901778,0.4782304740949484,-0.5055560158917168,0.09474482898800986,2076.1519054453665,2054.0660400390625,2031.9801746327585,2054.216725828917,2051.9783388664127,2080.1320141601564,2126.4261065673827,2085.837009780303,13.495556233400125,-3.94748265836688,-7.976525829329158,4.029043170962278,60.51013183593773,50.13059015395378,45.71811557338818,50.25006432961109,-24.182347209069324
236,2064.449951171875,2090.780029296875,2064.25,2090.780029296875,0.0,1.2754040421301498,1.673827543666628,13.190032958984375,20.8399658203125,1.382435393739304,1.438065575604439,0.24570000810955572,0.8393178330084441,0.9321075156000487,0.4277294891587858,-0.6097757609584988,0.0826162071245081,2095.732324316154,2064.2400390625,2032.7477538088458,2066.4044936515697,2055.673737955028,2077.8312133789063,2126.4261065673827,1975.43994140625,13.12116612623874,-0.49186711928223303,-6.479594087319773,5.98772696803754,81.330078125,56.135120014683324,55.091084423267056,49.86250560727549,-0.0
237,2091.3701171875,2101.360107421875,2076.659912109375,2098.0400390625,0.0,0.31892594334138197,0.3472392917425429,5.5887451171875,-8.5550537109375,-0.43857672496685585,1.4053376684504715,-0.3767326287896899,0.6871416064617225,0.7470565555233788,0.39901759604956055,-0.646059397514913,0.07872803215515485,2112.6103191035522,2071.5740234375,2030.5377277714476,2076.9496754552133,2059.7086237747876,2075.6502124023436,2126.2730072021486,1977.7467431640625,13.062141328210526,2.8002753740593107,-4.623620195043957,7.4238955691032675,71.6700439453125,57.302884660367994,81.1550164644985,60.654738820384694,-2.6366454750091615
238,2078.530029296875,2092.300048828125,2072.989990234375,2073.669921875,0.0,-0.23382425817148655,-1.1615658773790456,0.591217041015625,-3.5,-1.2838695238977769,1.3415558021569076,1.2469975951468306,0.619970685828913,0.6564404193557561,0.41213511717622753,-0.6697600244944786,0.07831465978672832,2113.4269129343074,2072.430029296875,2031.4331456594427,2075.856424261809,2061.038271212903,2073.4080102539065,2126.0248065185547,1982.691277734375,12.877504142905902,3.4036223909333785,-3.01817167784849,6.421794068781868,8.809814453125,52.27233570621193,83.10164582609933,73.1159155712884,-21.990270838301644
239,2086.610107421875,2093.3701171875,2086.31005859375,2091.0400390625,0.0,0.21230279796250157,0.8376510168886495,2.543731689453125,19.27001953125,0.5571408251693099,1.0727764340647337,0.7678879265326316,0.6733623241316022,0.0929468725792134,0.34485455629197304,-0.7350210870705826,0.07855003217821337,2112.2155663021954,2081.97802734375,2051.7404883853046,2080.9176291953727,2063.895582436674,2071.281213378906,2125.696956176758,1987.438030921875,12.738390960826903,5.223192822063083,-1.3698987778661753,6.5930915999292585,29.4599609375,55.285462788466766,76.95985919982485,80.40550716347433,-10.530668882198558
240,2098.429931640625,2115.89990234375,2098.0,2112.2099609375,0.0,0.6566828412565244,1.0124111198029166,7.404998779296875,0.449951171875,1.1675562006701155,1.365371751139375,-1.0704738014606183,0.6051828584968695,-0.9238852144593331,0.3659418713272755,-0.7665172774775267,0.07914687252540463,2118.0756808591477,2093.147998046875,2068.220315234602,2091.3484064427485,2068.496951817705,2070.053410644531,2125.295005493164,1991.994913981875,13.263651746851123,8.278027322839534,0.5596864422749668,7.7183408805645675,46.030029296875,58.70702638476452,76.38767720665032,78.81639407752493,-3.589789265546788
242,2104.8798828125,2105.989990234375,2091.93994140625,2091.93994140625,0.0,-0.6147591371798328,-0.9596593097332613,-3.096221923828125,-11.364990234375,-1.3838610367271607,1.1213180540133505,-0.32437472601471395,0.6011804693378549,-1.2824818170163763,0.546342832438838,-0.7143362449007008,0.07902090658595419,2118.236685939979,2093.37998046875,2068.523274997521,2091.5455847639155,2070.7296174928047,2068.730808105469,2124.845305786133,1999.4292132835876,13.503192987844784,8.960098067987929,2.2397687674175595,6.720329300570369,52.0299072265625,54.413609983375444,72.86422553226112,75.40392064624552,-28.749707054136397
243,2100.97998046875,2100.97998046875,2078.510009765625,2089.47998046875,0.0,-0.5473636163555559,-0.11759233086999418,-1.503753662109375,2.6300048828125,-1.3970354161434373,1.343178158695513,-1.0693857228305832,0.7570386917508091,-1.2982399275202487,0.5510794531334681,-0.6041463117671898,0.08435261600472435,2116.1817802346654,2091.66796875,2067.1541572653346,2090.8570499988605,2072.5153663476567,2067.1668090820312,2124.372455444336,2006.4174546271975,13.187560997352891,9.196138399594474,3.6310426938529425,5.565095705741532,28.10986328125,53.89844317285697,58.48245433219386,69.24478569036853,-33.366942011155615
244,2099.570068359375,2104.6201171875,2096.919921875,2097.199951171875,0.0,-0.11288583425805995,0.3694685173003245,0.07373046875,-8.094970703125,-0.9769130429094518,1.0255321728137734,-1.4352811902642997,0.7449303528385749,-1.22348066809203,0.6222652440449328,-0.4415196253799075,0.09153716832183365,2113.0376926659706,2096.373974609375,2079.71025655278,2092.971350389865,2074.8662791880583,2065.548806152344,2124.17305480957,2012.9864014901907,13.014652262374623,9.892109104098381,4.88325597590203,5.008853128196351,27.81005859375,55.32782915525568,44.19270582690475,58.51312856378667,-23.617033741262514
245,2091.139892578125,2095.8701171875,2064.070068359375,2073.2900390625,0.0,-0.8535944237388283,-1.140087386327403,-2.71868896484375,-28.574951171875,-1.4541629361516746,1.3918785569984877,-1.3013514974179812,0.9879570609779633,-0.6515262356148822,0.5949124637413866,-0.1817436765620099,0.09269929407371201,2117.9397718096693,2092.823974609375,2067.7081774090807,2086.4109132807434,2074.716161080862,2063.903005371094,2123.820005493164,2019.1612115414043,12.52203562721967,8.417311292872455,5.590067039296115,2.82724425357634,29.989990234375,50.14238539245973,35.40162221703321,46.025594125377374,-53.81396825984133
246,2043.3599853515625,2043.3599853515625,2025.3599853515625,2040.050048828125,0.0,-0.1619849927162013,-1.6032484412747892,1.0087738037109375,-7.25,-1.226976607960712,1.3408077668186984,1.1468001224326094,0.7355013446212192,0.355344526630436,0.4530262211836982,0.03547546140086044,0.09116616127296823,2119.926212099089,2078.3919921875,2036.8577722759107,2070.9572917965374,2071.4146265806016,2061.5878051757813,2123.5447052001955,2024.965532989545,13.151566764927873,4.514295994236818,5.374912830284256,-0.8606168360474378,-16.31005859375,43.97232620204839,28.664880976426293,36.08640300678818,-83.7750420316488
247,2041.6500244140625,2063.260009765625,2041.6500244140625,2058.7900390625,0.0,0.8395177647234887,0.9186044354715659,9.128753662109375,8.1099853515625,1.2471354753107697,1.4011820567406386,0.4045043982259473,0.7382286666962186,-0.550465815000129,0.4057391271722543,0.1469784997529574,0.099278888804765,2113.111940016464,2071.76201171875,2030.4120834210357,2066.9015408851915,2070.212284912211,2059.620607910156,2123.340805053711,2025.3599853515625,13.022437880162514,2.8998610525300137,4.879902474733408,-1.980041422203394,-31.989990234375,47.86715958408275,26.061889798644682,30.042797664034826,-63.07699982337944
248,2065.580078125,2069.739990234375,2045.969970703125,2056.27001953125,0.0,-0.4507236825309174,-0.1224029397576417,-0.52001953125,-3.9849853515625,-1.3797328578404864,1.351668591611048,-1.1431134172260693,0.657138977775945,-0.7074438657438348,0.35990990404016693,0.3187031433755054,0.10709945841562396,2103.515496525336,2065.12001953125,2026.7245425371636,2063.3577004338777,2068.8844501140243,2058.3826098632812,2123.0400054931642,2025.3599853515625,12.679313548283272,1.400916323029378,4.184105244392602,-2.783188921363224,-41.77001953125,47.390077681358754,33.13165184215998,29.286140872410417,-65.86032414591824
249,2060.5400390625,2071.31005859375,2047.3599853515625,2050.820068359375,0.0,-0.4717195744251284,-0.2650406376647644,-0.6512298583984375,-10.0150146484375,-1.384686755454448,1.3541218110325843,-0.9749907844904072,0.7346781000482433,-0.6968913324809025,0.34027487890298114,0.4848246685052204,0.1086266758322748,2077.5311580468688,2055.84404296875,2034.1569278906309,2059.1784897423768,2067.1640328040576,2056.8118090820312,2122.69565612793,2030.7923803710937,12.304499173142833,-0.22418937132124483,3.3024463212498327,-3.5266356925710776,-22.849853515625,46.31497460781801,39.09475212121097,32.762764587338644,-71.87971465667525
250,2054.969970703125,2055.969970703125,2034.72998046875,2036.239990234375,0.0,-0.911447891491153,-0.7109389238941787,-4.368743896484375,3.22998046875,-1.4423582483800395,1.2663282649125616,0.16988439467582658,0.6737497503831318,0.5424297992803203,0.3960235442182403,0.6288143108806347,0.1081570125850442,2066.1727722965743,2048.434033203125,2030.6952941096763,2051.5323232397095,2064.2188858926593,2055.587609863281,2122.3330059814452,2115.89990234375,12.348226472711008,-2.657948619073977,2.1103673331850707,-4.768315952259048,-54.800048828125,43.47352804905929,32.92816640385467,35.05152345574197,-87.98319542997669
251,2039.699951171875,2057.280029296875,2035.489990234375,2057.280029296875,0.0,0.8618953054786154,1.0332789437102772,9.3162841796875,4.6500244140625,1.2582841084915797,1.4029873507278423,-0.6823905940238413,0.600917685260452,0.6649647897149281,0.42889383352387983,0.7086169686905532,0.10768665648502339,2068.4188221979985,2051.880029296875,2035.3412363957514,2053.4482252587645,2063.5580424073464,2054.7222094726562,2122.1097564697266,2114.27650390625,12.335798877931634,-2.8560423652443205,1.1170853934991924,-3.973127758743513,-54.929931640625,48.393822855928356,40.47733238516662,37.500083636744186,-64.74478328926809
252,2054.159912109375,2054.159912109375,2044.43994140625,2045.5400390625,0.0,-0.41963008800144613,-0.5706559178716873,-2.0174560546875,-7.45001220703125,-1.29680494432668,0.9711413429906136,0.958907468629828,0.7313475665322998,0.25499179421142043,0.4375941475700817,0.7254696647186779,0.10627048983671747,2064.7025683128672,2049.230029296875,2033.7574902808824,2050.812163193343,2061.8420420887896,2054.4500122070312,2121.6839068603517,2112.6855734375004,12.324258968493641,-3.91521996438496,0.11062432192236193,-4.025844286307322,-46.39990234375,45.98838953175902,38.29178605408659,37.23242828103606,-77.71142896819886
253,2035.72998046875,2046.43994140625,2035.5899658203125,2042.3800048828125,0.0,0.3266653474608286,-0.15448410294309314,3.850006103515625,10.8599853515625,0.7383179144446541,1.2322741374801915,1.0627318162167736,0.8469607754533108,-0.26914595213837594,0.45032350553579104,0.7665841447943545,0.10307076468107057,2060.8193281342496,2046.4520263671875,2032.0847246001251,2048.0014437564996,2059.9885147358395,2053.9542138671877,2121.2195568847656,2111.126461578125,12.620872335806393,-4.9525245710442505,-0.9020054566709605,-4.05051911437329,-47.0999755859375,45.335187485236474,37.37018794383044,38.71310212769465,-81.2016400095456
254,2054.909912109375,2073.1201171875,2054.909912109375,2067.260009765625,0.0,0.601004335200883,1.2181868615698703,6.907562255859375,2.30499267578125,1.0828265889460116,1.3664782684556527,-1.1146148551066997,0.7153574721067281,-1.1278911713841762,0.3128609524375445,0.755211912711499,0.10426252997129687,2071.972643780624,2049.7400146484374,2027.507385516251,2054.4209657595416,2060.6810380720094,2053.843212890625,2120.744406738281,2109.5985319559377,11.754605996503033,-3.724058849757512,-1.466416135288271,-2.257642714469241,-29.93994140625,51.21095999279801,45.06674558193732,40.24290652661821,-53.72204238084517
255,2072.25,2072.93994140625,2042.010009765625,2046.989990234375,0.0,-1.2189653644890819,-0.9805258862211584,-5.60626220703125,-11.6099853515625,-1.4773572505468862,1.3663539062544054,-1.1469826023416825,0.6388144917700895,-1.2226715519559381,0.3441422686138692,0.7588915559106746,0.10345270248128588,2070.221664279747,2051.8900146484375,2033.558365017128,2051.943973917819,2059.3771287541394,2052.8364111328124,2120.310106201172,2108.101160926194,11.424208977170675,-4.336127904236491,-2.040358489077915,-2.2957694151585764,-26.300048828125,46.79760254086568,45.40303060908956,42.61332137828587,-73.17375223497814
256,2047.800048828125,2058.449951171875,2041.56005859375,2044.0400390625,0.0,-0.18361215333385233,-0.1441116559410844,0.70123291015625,-2.5700073242188637,-1.2296842870693878,1.2969304094231953,-1.1817093831012377,0.4187895924431352,-1.193307899420246,0.3209072283515367,0.757096215085764,0.1026579664939207,2067.519261760654,2049.2420166015627,2030.9647714424716,2049.309328966046,2057.916453545412,2052.5606103515624,2119.9900061035155,2106.6337373170454,11.133987604305904,-5.001578363430781,-2.632602463948488,-2.368975899482293,3.989990234375,46.173941693332395,45.93714264115817,45.46897294406178,-76.4319673986869
257,2045.489990234375,2048.1201171875,2038.8699951171875,2041.8499755859373,0.0,-0.17795318802907706,-0.10714386385343024,-0.20874023437508527,-9.925048828125,-1.1105290166643893,1.040548362241468,-1.3087872675835261,0.5984550168025002,-0.8653224183920618,0.4902184351775731,0.7029601349941041,0.11139015671030462,2067.599268916125,2048.50400390625,2029.4087388963756,2046.8228778393432,2056.386312787367,2052.2598120117186,2119.6310565185545,2105.1956621800796,10.969267051761703,-5.640650557642857,-3.2342120826873617,-2.4064384749554955,-16.940063476562727,45.6871474015491,23.251997745351698,38.19739033186658,-79.19510117834801
258,2034.4000244140625,2035.06005859375,2022.449951171875,2024.18994140625,0.0,-0.5018719467796485,-0.8649036114722132,-2.2525177001953125,-19.10498046875,-1.3435264112874485,1.0991213007723208,-1.163111691317078,0.7158225751668957,0.9401061847574691,0.55362892741481,0.605727541926401,0.12235158486196046,2072.336426542172,2044.8659912109374,2017.3955558797027,2039.2785656949789,2053.3199917034513,2051.336408691406,2119.050756225586,2103.786348545853,11.430221423062447,-7.485844883024583,-4.084538642754806,-3.4013062402697773,-32.080078125,41.85521673500446,14.209775864592897,27.799638750367688,-97.63009220926482
259,2026.199951171875,2033.8199462890625,1998.199951171875,2003.6400146484373,0.0,-1.1134111670662088,-1.015217314217866,-4.00747680664071,-2.52996826171875,-1.4742914325559469,1.404856627350622,0.9454673691075899,0.869943401249109,1.2790453508240613,0.4662140750679215,0.46167435983892513,0.12675658082935667,2064.7839203458834,2032.1419921875,1999.5000640291162,2027.399048679465,2048.5885653172595,2051.087609863281,2118.654456787109,2100.5328926508937,12.627298458410959,-10.485511575807323,-5.364733229365309,-5.120778346442013,-47.18005371093773,37.87439503161497,9.130851248715127,15.530874952886672,-92.73885288050788
260,2008.22998046875,2019.31005859375,2002.9300537109373,2019.1300048828125,0.0,0.5427677367667958,0.7730924777469635,6.135009765625028,18.649963378906364,1.0210599658509665,1.3434211078154439,1.3592601662709571,0.6840879966014403,1.319391410731809,0.3726590985865838,0.21837547671248347,0.12256590583172187,2056.5764258043337,2026.5699951171875,1996.5635644300412,2024.6427007472475,2045.7829881330265,2051.424208984375,2118.3734564208985,2094.3929161621527,13.738869991234576,-11.480516042045338,-6.587889791901315,-4.892626250144023,-17.1099853515625,42.32706716300738,15.150428005311609,12.830351706206642,-72.06352465026248
261,2017.6500244140625,2040.93994140625,2016.97998046875,2040.93994140625,0.0,1.1543090580811222,1.0801650448804716,11.728713989257812,17.54998779296875,1.3563277948598225,1.4232948596587336,1.341352206937459,0.6605370384330028,1.2133294033087696,0.4156433044089443,-0.05947466225114238,0.10642087883866604,2054.5835663916073,2025.9499755859374,1997.3163847802675,2030.0751143002483,2045.3217455876193,2052.4696069335937,2118.061956176758,2088.621338262736,13.68284580191669,-10.389421857974185,-7.3481962051158884,-3.041225652858296,-16.340087890625,47.98040564644195,42.54467094030492,22.27531673144398,-42.95262209448208
262,2046.9000244140625,2060.909912109375,2045.43994140625,2054.22998046875,0.0,0.3581003452665327,0.6511724717064867,4.6824798583984375,14.47998046875,0.5777727161051545,1.319087062108387,1.1832187904853988,0.6340182444623138,1.1085461491354078,0.32824955438921727,-0.27535938399660304,0.08855945756894865,2063.538924886735,2028.4259765625,1993.3130282382651,2038.1267363564154,2046.1701489096317,2054.6244067382813,2118.050055541992,2083.1960550372846,12.77819174219781,-8.356003961103852,-7.549757756313481,-0.8062462047903711,8.68994140625,51.1243988804478,69.90108501330484,42.53206131964055,-25.213687747048454
263,2059.93994140625,2071.1201171875,2059.75,2069.89990234375,0.0,0.4835073458841076,0.7628124418388791,5.15625,6.1800537109375,1.0754653799818474,1.260674518419119,0.6705227144416395,0.6506237003034323,1.114184788509479,0.323725012444467,-0.4079838519606214,0.07716418095666644,2085.110887003776,2037.56796875,1990.025050496224,2048.717791685527,2048.430125427167,2056.7142041015627,2118.3061053466795,2078.09628880536,12.189537653673586,-5.417622907018995,-7.123330786454583,1.7057078794355887,27.5198974609375,54.60793143213305,91.0970731625722,67.84760970539408,-4.298195018786273
264,2080.070068359375,2086.320068359375,2066.47998046875,2066.590087890625,0.0,-0.6480541532613917,-0.15990215031061614,-2.574981689453125,5.1300048828125,-1.406401063907428,1.284522109590717,1.016999485158434,0.7089745764431727,1.0767510041640203,0.3322198461917136,-0.43683394463913183,0.07401597245020257,2087.2960644556374,2050.1579833984374,2013.0199023412372,2054.675223753893,2050.1596456617817,2058.492604980469,2118.4168060302736,1998.199951171875,12.195354492276744,-3.31776399871751,-6.362217428907169,3.044453430189659,-0.669921875,53.73672621780017,88.00488430595254,83.00101416060996,-22.38987089266914
265,2063.989990234375,2082.3798828125,2063.989990234375,2080.159912109375,0.0,0.7834302468280787,0.6566287285642003,8.362457275390625,14.4549560546875,1.2502402068819132,1.3755568353832774,1.2701941501593874,0.5593946541053695,1.1005882063779777,0.28561776576018183,-0.422011700888868,0.07574038164108352,2089.441582038026,2062.36396484375,2035.2863476494747,2063.170119872387,2053.0168138948857,2059.124602050781,2118.433805541992,1999.962353515625,12.087754860007406,-0.5522730189372851,-5.200228546913192,4.647955527975907,33.169921875,56.781072060939096,88.59426128952349,89.2320729193495,-6.990635562697401
266,2084.169921875,2095.820068359375,2082.919921875,2095.5,0.0,0.5436254504050717,0.7374475299386702,5.861297607421875,11.0450439453125,1.1280365230655514,1.2955390878530089,0.8678810313959089,0.4834658083291115,0.7563666391928695,0.2774189454905663,-0.4327274771459214,0.07405645349870855,2100.9908785183616,2073.2759765625,2045.5610746066388,2073.9467465815915,2057.0628316191824,2059.280402832031,2118.2507049560545,2001.6895078124999,12.470812065438142,2.8444266176802557,-3.591297513994503,6.435724131674759,51.4599609375,59.98661246432913,88.94027809606108,88.51314123051247,-0.32787131238558265
267,2100.969970703125,2103.800048828125,2093.260009765625,2102.25,0.0,0.06092563505068169,0.322118826055834,1.797515869140625,2.739990234375,-0.5903033769143043,1.1933076938837668,0.6744895888355544,0.4088953009987289,-0.6712226515864078,0.39928613200274155,-0.381515822496554,0.0778558405174046,2110.818546642757,2082.87998046875,2054.941414294743,2083.3811643877275,2061.3663714649747,2059.871804199219,2118.134605102539,2005.454730234375,13.098766096985397,6.011704947022736,-1.670697021791055,7.682401968813791,60.40002441406273,61.34521111628859,95.65396076897503,91.0628333848533,-1.4678479116285736
268,2102.909912109375,2104.43994140625,2092.669921875,2100.97998046875,0.0,-0.0917743375268575,-0.060412392971815915,0.747528076171875,4.260009765625,-1.053118783306528,1.2026367780727023,0.3931682526784168,0.5863569299636655,-0.7131158549863947,0.38888902384293983,-0.3642201753263703,0.07838011509492458,2116.542491978638,2089.09599609375,2061.649500208862,2089.247436414735,2065.1390961320008,2059.7298022460936,2118.049454956055,2011.3554493499998,13.704202594131415,8.323369260145228,0.32811623459620143,7.995253025549026,76.7900390625,60.92605076328611,95.76405790663057,93.45276559055566,-3.2567406396282736
270,2103.590087890625,2112.35009765625,2103.590087890625,2110.77001953125,0.0,0.34131800116175093,0.4659748856967091,3.7874755859375,-1.8199462890625,0.9068264039757296,1.172894941920386,-1.2714581221089571,0.6691915437685609,-0.9638566647166305,0.3663303697436857,-0.4485460980375636,0.08750667283166469,2118.2201422480443,2097.931982421875,2077.643822595706,2096.421630786907,2069.4848983605007,2059.574802246094,2117.9807550048827,2018.8022087144998,14.547694392874265,10.820620835125737,2.4266171547021083,8.39400368042363,107.13000488281273,63.023466098841055,94.88672108612336,95.43491325390976,-1.3842103349523802
271,2116.25,2116.320068359375,2096.1298828125,2097.340087890625,0.0,-0.8935575716184289,-0.6362574565848466,-4.56744384765625,-18.0450439453125,-1.4415160791177628,1.2441101080048962,-1.0104837094119152,0.8055587917489588,-1.0460030854277944,0.3702489455062186,-0.47508666183064047,0.09001768702051477,2111.9504163376905,2101.368017578125,2090.7856188185597,2096.727783154813,2072.137773553846,2059.6100024414063,2117.9580059814452,2028.1569976086748,14.895874700323523,11.582511472851365,4.25779601833196,7.3247154545194055,78.2100830078125,58.392928170143236,77.11765310634111,89.25614403303177,-16.06837253524038
272,2092.9599609375,2093.080078125,2071.330078125,2074.679931640625,0.0,-0.8734055900757329,-1.0804235508028737,-4.136260986328125,0.0849609375,-1.4409655579384941,1.2815503906386407,-0.17324914519557702,0.7034331054751916,-0.822209123679197,0.33314506027961605,-0.48836823960397024,0.09098970619216229,2121.3884485894982,2097.20400390625,2073.0195592230016,2089.3784993167505,2072.3798838478247,2059.7119995117187,2117.4844061279296,2038.7365660987589,13.956596928441163,10.239792112404302,5.454195237146428,4.785596875257874,33.739990234375,51.51529324282556,49.117472772402714,73.70728232162249,-35.25236658261337
